offset,length,bits,mask,stream_class,profile_id,baseline_bytes,mini_bytes,donor_bytes,combined_bytes,selected_bytes,mini_gain_bytes,donor_gain_bytes,combined_gain_bytes,best_mode,best_gain_bytes
156496,443,3546,114688,9,0,11.3306261368,11.3310040448,11.3542288365,11.3546093624,11.3546093624,-0.000377908046971,-0.0236026997691,-0.0239832256792,baseline,0
156964,441,3532,114688,9,0,10.8815223058,10.8798841326,10.8538488372,10.8522991304,10.8522991304,0.00163817325131,0.0276734686213,0.0292231753803,mini_donor,0.0292231753803
157431,452,3616,114688,9,0,11.9025348446,11.9029110363,11.9365733636,11.9369764473,11.9369764473,-0.000376191689952,-0.0340385190611,-0.0344416027186,baseline,0
157907,442,3539,114688,9,0,9.22440139236,9.22346380675,9.25685048494,9.25591775602,9.25591775602,0.000937585610359,-0.0324490925732,-0.0315163636554,mini_cmix,0.000937585610359
158374,518,4144,114688,9,0,26.8869714105,26.8904188619,26.8769825853,26.8804216498,26.8804216498,-0.00344745146322,0.00998882514705,0.00654976069836,donor_profile,0.00998882514705
158921,455,3646,114688,9,0,9.37748299644,9.37836028872,9.38318379191,9.38407414023,9.38407414023,-0.000877292279597,-0.00570079546924,-0.00659114379266,baseline,0
159402,451,3613,114688,9,0,11.5065427162,11.5065177137,11.4972127164,11.4971631243,11.4971631243,2.50025116202e-05,0.00932999979523,0.00937959193493,mini_donor,0.00937959193493
159879,450,3604,114688,9,0,11.4706411961,11.4706817066,11.4741740072,11.4741997896,11.4741997896,-4.05105024583e-05,-0.00353281117805,-0.00355859352157,baseline,0
160355,449,3598,114688,9,0,10.1109676535,10.1106397291,10.0974582669,10.0971301614,10.0971301614,0.000327924370936,0.0135093865829,0.0138374920251,mini_donor,0.0138374920251
160830,434,3477,114688,9,0,16.5812962902,16.5857046775,16.5690019425,16.5734063599,16.5734063599,-0.00440838732106,0.0122943477054,0.00788993027868,donor_profile,0.0122943477054
161290,448,3587,114688,9,0,11.6161894732,11.616692964,11.6204240268,11.620926791,11.620926791,-0.00050349080675,-0.00423455358123,-0.00473731779448,baseline,0
161763,450,3603,114688,9,0,11.1030121908,11.1034536101,11.12111062,11.1214847725,11.1214847725,-0.000441419288109,-0.0180984291801,-0.0184725816835,baseline,0
162239,444,3554,114688,9,0,8.76351740536,8.76379068861,8.77533246436,8.77554479696,8.77554479696,-0.000273283252909,-0.011815058996,-0.0120273916039,baseline,0
162708,452,3621,114688,9,0,9.8611708755,9.85972007156,9.85728887932,9.85580413944,9.85580413944,0.00145080393963,0.0038819961801,0.00536673606371,mini_donor,0.00536673606371
163187,456,3653,114688,9,0,24.3108068699,24.3173424656,24.2911191399,24.2976233032,24.2976233032,-0.00653559566103,0.0196877300596,0.0131835667119,donor_profile,0.0196877300596
163671,670,5361,114688,6,0,20.6981932282,20.6991640053,20.7202209098,20.7211917629,20.7211917629,-0.000970777089606,-0.0220276815353,-0.0229985347241,baseline,0
164378,548,4386,114688,9,0,63.2546842127,63.2555322784,63.1681355251,63.1688686118,63.1688686118,-0.000848065699074,0.0865486876501,0.0858156009679,donor_profile,0.0865486876501
164958,444,3552,114688,9,0,10.5338561343,10.5338365498,10.5158468714,10.5158174316,10.5158174316,1.95844502286e-05,0.018009262928,0.0180387027124,mini_donor,0.0180387027124
165427,457,3657,114688,9,0,10.3387317929,10.3390483258,10.3607416037,10.3610505545,10.3610505545,-0.00031653292649,-0.0220098107438,-0.0223187615541,baseline,0
165909,449,3598,114688,9,0,10.4763100106,10.4761905168,10.494947093,10.4948113376,10.4948113376,0.00011949385987,-0.0186370824031,-0.0185013270089,mini_cmix,0.00011949385987
166383,587,4698,114688,1,0,14.4875589954,14.4875762439,14.4976109603,14.4976282237,14.4976282237,-1.72485157464e-05,-0.0100519648677,-0.0100692282846,baseline,0
167000,452,3617,114688,9,0,10.0476292686,10.0444882602,10.0718726104,10.0687273784,10.0687273784,0.00314100843536,-0.0242433418152,-0.0210981097483,mini_cmix,0.00314100843536
167477,462,3696,114688,9,0,10.1998614773,10.1958812195,10.2055967389,10.2015924577,10.2015924577,0.00398025779441,-0.00573526158678,-0.00173098041114,mini_cmix,0.00398025779441
167965,451,3608,114688,9,0,9.10749743171,9.10823388287,9.11879184863,9.11951240851,9.11951240851,-0.000736451164357,-0.0112944169205,-0.0120149767995,baseline,0
168443,455,3642,114688,9,0,10.6872730586,10.6837729646,10.6944259443,10.6909152326,10.6909152326,0.00350009400529,-0.00715288570791,-0.00364217405229,mini_cmix,0.00350009400529
168925,447,3577,114688,9,0,9.08728660897,9.0875394044,9.09262750998,9.09287154882,9.09287154882,-0.000252795426604,-0.00534090101519,-0.00558493984545,baseline,0
169399,557,4463,114688,9,0,46.3877151803,46.3873720894,46.4051900852,46.4048442036,46.4048442036,0.000343090900401,-0.0174749049729,-0.0171290233353,mini_cmix,0.000343090900401
169986,462,3699,114688,9,0,9.82952544523,9.83179667454,9.84482891806,9.84706391116,9.84706391116,-0.00227122931187,-0.0153034728319,-0.0175384659349,baseline,0
170475,473,3789,114688,9,0,13.4624286507,13.460312559,13.4695392706,13.4673699392,13.4673699392,0.00211609169992,-0.00711061993206,-0.00494128849505,mini_cmix,0.00211609169992
170977,456,3648,114688,9,0,8.97486353079,8.97686984821,8.98422519115,8.98621268623,8.98621268623,-0.00200631742177,-0.00936166035444,-0.0113491554368,baseline,0
171459,454,3633,114688,9,0,11.4964804526,11.4946662487,11.5015216151,11.4996907389,11.4996907389,0.00181420393574,-0.00504116252523,-0.0032102863438,mini_cmix,0.00181420393574
171939,450,3602,114688,9,0,9.42998262918,9.42845472906,9.43558881443,9.43405405524,9.43405405524,0.00152790012226,-0.00560618524833,-0.00407142606309,mini_cmix,0.00152790012226
172415,459,3674,114688,9,0,10.265911604,10.2683683574,10.2628837923,10.2653371769,10.2653371769,-0.00245675333554,0.00302781177106,0.00057442717025,donor_profile,0.00302781177106
172901,601,4811,114688,9,0,74.8412242328,74.8428720437,74.8284559051,74.8301159697,74.8301159697,-0.00164781092974,0.0127683276596,0.0111082630496,donor_profile,0.0127683276596
173532,449,3596,114688,9,0,9.80891280234,9.80954242917,9.81440245296,9.81502584756,9.81502584756,-0.00062962683046,-0.00548965062535,-0.00611304522431,baseline,0
174007,459,3677,114688,9,0,12.1264897078,12.1265315295,12.1323246938,12.1323610413,12.1323610413,-4.1821652303e-05,-0.00583498602555,-0.00587133345834,baseline,0
174492,457,3662,114688,9,0,10.7314947115,10.7336770068,10.7414040562,10.7436126927,10.7436126927,-0.00218229534562,-0.00990934468246,-0.0121179811729,baseline,0
174975,461,3690,114688,9,0,9.15584696835,9.15720864508,9.16107969209,9.16246616488,9.16246616488,-0.00136167673395,-0.00523272374176,-0.0066191965318,baseline,0
175462,674,5394,114688,9,0,75.3125109699,75.313199981,75.3432801295,75.3439945194,75.3439945194,-0.000689011155487,-0.0307691595817,-0.0314835495047,baseline,0
176174,451,3609,114688,9,0,9.93333143765,9.9326338278,9.92973003858,9.92901050041,9.92901050041,0.00069760984843,0.0036013990748,0.00432093724339,mini_donor,0.00432093724339
176651,462,3703,114688,9,0,9.47566464898,9.47656136755,9.48383297245,9.48474868214,9.48474868214,-0.000896718569948,-0.00816832347482,-0.0090840331618,baseline,0
177139,451,3612,114688,9,0,9.52785206922,9.52839066789,9.53328559503,9.53382347642,9.53382347642,-0.000538598663525,-0.00543352580553,-0.00597140719651,baseline,0
177616,452,3617,114688,9,0,9.93446203335,9.93486062307,9.93564955704,9.93604752613,9.93604752613,-0.000398589716042,-0.0011875236878,-0.00158549278194,baseline,0
178094,428,3431,114688,9,0,14.5303387892,14.5268599399,14.5211239168,14.5176367358,14.5176367358,0.00347884922007,0.00921487236883,0.0127020533998,mini_donor,0.0127020533998
178548,445,3560,114688,9,0,10.0085031496,10.0096108744,9.98354841,9.98464158184,9.98464158184,-0.00110772487506,0.024954739547,0.0238615677104,donor_profile,0.024954739547
179018,453,3629,114688,9,0,11.7862041647,11.7849009024,11.8115061172,11.8100911458,11.8100911458,0.0013032623267,-0.0253019525426,-0.0238869810598,mini_cmix,0.0013032623267
179497,459,3676,114688,9,0,23.2726202923,23.2714736335,23.2664363291,23.2651742414,23.2651742414,0.00114665883393,0.00618396329173,0.00744605096679,mini_donor,0.00744605096679
179983,572,4583,114688,9,0,47.8413684256,47.8388055855,47.8283718653,47.8257499861,47.8257499861,0.00256284011277,0.0129965602764,0.015618439522,mini_donor,0.015618439522
180586,434,3474,114688,9,0,11.1392479482,11.1412958209,11.1463997725,11.1484249298,11.1484249298,-0.00204787272105,-0.00715182428212,-0.00917698155808,baseline,0
181044,434,3473,114688,9,0,9.92681134946,9.92757873338,9.92536275586,9.92610089699,9.92610089699,-0.000767383925222,0.00144859359443,0.000710452472276,donor_profile,0.00144859359443
181502,446,3570,114688,9,0,9.0956525386,9.09647229808,9.10847930489,9.10930864124,9.10930864124,-0.000819759479555,-0.0128267662903,-0.0136561026427,baseline,0
181973,440,3522,114688,9,0,9.05411352403,9.05367704303,9.06723530939,9.06673899826,9.06673899826,0.000436480990629,-0.0131217853686,-0.0126254742377,mini_cmix,0.000436480990629
182438,441,3529,114688,9,0,9.57330305861,9.5729729662,9.57932520002,9.57895277043,9.57895277043,0.000330092412923,-0.00602214140963,-0.00564971182189,mini_cmix,0.000330092412923
182905,443,3549,114688,9,0,9.36842735461,9.36873611946,9.3757248448,9.37603161728,9.37603161728,-0.000308764855845,-0.00729749019592,-0.00760426267266,baseline,0
183375,451,3609,114688,9,0,8.47739782353,8.47763996792,8.49066284521,8.49090410561,8.49090410561,-0.000242144391905,-0.0132650216865,-0.0135062820809,baseline,0
183852,443,3550,114688,9,0,9.22082100727,9.22053756831,9.21110890351,9.21081373502,9.21081373502,0.000283438960423,0.00971210376338,0.0100072722532,mini_donor,0.0100072722532
184321,450,3607,114688,9,0,11.4785800214,11.4814601572,11.4780921468,11.4809719477,11.4809719477,-0.00288013574209,0.000487874590362,-0.00239192629033,donor_profile,0.000487874590362
184798,445,3562,114688,9,0,11.7460240441,11.7421299474,11.7435645216,11.7396680336,11.7396680336,0.00389409671436,0.00245952244222,0.00635601052466,mini_donor,0.00635601052466
185268,448,3591,114688,9,0,9.54372117672,9.54384656924,9.55357530109,9.5537022191,9.5537022191,-0.000125392511563,-0.00985412436694,-0.00998104237942,baseline,0
185742,445,3562,114688,9,0,9.9291376974,9.93038497889,9.93256519593,9.93383418687,9.93383418687,-0.00124728148967,-0.00342749852734,-0.00469648946728,baseline,0
186213,432,3460,114688,9,0,10.4265032757,10.4259645078,10.420329801,10.4197896903,10.4197896903,0.000538767950729,0.00617347473508,0.0067135854656,mini_donor,0.0067135854656
186670,439,3515,114688,9,0,10.0245964856,10.0246788723,10.0319752871,10.0320380405,10.0320380405,-8.23866522524e-05,-0.00737880140787,-0.00744155481345,baseline,0
187135,440,3521,114688,9,0,11.3573031554,11.3557219802,11.3496326107,11.3480506705,11.3480506705,0.00158117513593,0.0076705446736,0.00925248484646,mini_donor,0.00925248484646
187602,390,3125,114688,9,0,12.3936369817,12.3953387216,12.3971109736,12.3988379266,12.3988379266,-0.00170173992547,-0.00347399192924,-0.00520094492686,baseline,0
188017,845,6766,114688,1,0,76.5826961566,76.5837652748,76.7134786963,76.7145082045,76.7145082045,-0.00106911822957,-0.13078253974,-0.131812047925,baseline,0
188896,447,3583,114688,9,0,9.36333037528,9.36414853172,9.4166771396,9.417509225,9.417509225,-0.000818156440118,-0.0533467643227,-0.0541788497278,baseline,0
189368,615,4920,114688,9,0,91.0702530441,91.0717659266,91.1200476552,91.1216007407,91.1216007407,-0.00151288244729,-0.0497946111072,-0.0513476966382,baseline,0
190012,419,3358,114688,9,0,10.6791303306,10.684509393,10.7167085851,10.722076587,10.722076587,-0.00537906236877,-0.0375782545379,-0.0429462563825,baseline,0
190455,679,5438,114688,6,0,14.6138915297,14.613883885,14.6128483722,14.6128406158,14.6128406158,7.64471178627e-06,0.00104315743101,0.00105091390697,mini_donor,0.00105091390697
191169,446,3571,114688,9,0,8.94548156813,8.94495111808,8.96190443175,8.96130665158,8.96130665158,0.000530450047677,-0.0164228636213,-0.0158250834535,mini_cmix,0.000530450047677
191641,444,3557,114688,9,0,9.49611653099,9.49599304767,9.510115767,9.50995794821,9.50995794821,0.000123483322909,-0.0139992360109,-0.0138414172221,mini_cmix,0.000123483322909
192111,419,3352,114688,9,0,11.7318476153,11.7320880168,11.7343530321,11.7345874736,11.7345874736,-0.000240401435462,-0.00250541676996,-0.00273985830302,baseline,0
192555,419,3358,114688,9,0,11.9004617439,11.9011851752,11.9069578234,11.9076782948,11.9076782948,-0.000723431219967,-0.00649607947889,-0.00721655091388,baseline,0
193000,423,3390,114688,9,0,11.3995311652,11.3957466432,11.4047235615,11.4009519896,11.4009519896,0.00378452196867,-0.00519239635742,-0.00142082441369,mini_cmix,0.00378452196867
193449,435,3483,114688,9,0,9.61107812878,9.61413335939,9.61410827311,9.61707476074,9.61707476074,-0.00305523061104,-0.00303014433302,-0.00599663196351,baseline,0
193911,422,3379,114688,9,0,9.79880730576,9.79880017081,9.81114552713,9.81112550858,9.81112550858,7.134947964e-06,-0.0123382213715,-0.0123182028199,mini_cmix,7.134947964e-06
194360,425,3405,114688,9,0,10.2386572426,10.238456048,10.2330409325,10.2327899263,10.2327899263,0.00020119458145,0.00561631015262,0.00586731633916,mini_donor,0.00586731633916
194812,401,3215,114688,9,0,15.2903094181,15.2843913329,15.293691772,15.2877730676,15.2877730676,0.00591808527429,-0.00338235383151,0.00253635053582,mini_cmix,0.00591808527429
195240,486,3893,114688,9,0,48.3359916367,48.3441546402,48.3567920194,48.3649604344,48.3649604344,-0.00816300346617,-0.0208003827038,-0.0289687977225,baseline,0
195756,938,7507,114688,9,0,200.527295007,200.513066108,200.571606974,200.55739994,200.55739994,0.0142288991644,-0.0443119671272,-0.0301049328993,mini_cmix,0.0142288991644
196736,475,3805,114688,9,0,22.6994153446,22.7005843966,22.6786459514,22.6797163022,22.6797163022,-0.00116905201037,0.0207693932753,0.0196990424876,donor_profile,0.0207693932753
197237,520,4164,114688,9,0,16.8726864829,16.8649988177,16.8726262356,16.864841007,16.864841007,0.00768766515,6.02472273386e-05,0.00784547582305,mini_donor,0.00784547582305
197786,445,3565,114688,9,0,21.2323517693,21.2322806898,21.2539332932,21.2538908648,21.2538908648,7.10795584382e-05,-0.0215815239126,-0.0215390954454,mini_cmix,7.10795584382e-05
198256,438,3505,114688,9,0,11.6578504423,11.6607665517,11.6625540499,11.6653624843,11.6653624843,-0.00291610942566,-0.00470360763302,-0.00751204203004,baseline,0
198718,708,5666,114688,6,0,22.3865398835,22.3863073055,22.3335241085,22.3332914196,22.3332914196,0.000232577970564,0.0530157750036,0.0532484638743,mini_donor,0.0532484638743
199461,422,3376,114688,9,0,10.3396735048,10.3385451279,10.3367814163,10.3356274501,10.3356274501,0.00112837686163,0.00289208844515,0.00404605462506,mini_donor,0.00404605462506
199907,430,3447,114688,9,0,11.3529189966,11.3549650639,11.3440414655,11.3460143595,11.3460143595,-0.00204606731313,0.00887753114876,0.00690463709634,donor_profile,0.00887753114876
200362,443,3548,114688,9,0,14.9548031818,14.9545252792,14.9522946271,14.9518926983,14.9518926983,0.000277902609355,0.00250855466584,0.0029104834797,mini_donor,0.0029104834797
200831,433,3467,114688,9,0,10.8001373938,10.799011305,10.8056652137,10.8045291501,10.8045291501,0.00112608875463,-0.00552781994429,-0.00439175629197,mini_cmix,0.00112608875463
201289,419,3355,114688,9,0,10.6729566137,10.6730696017,10.6835013878,10.6835470624,10.6835470624,-0.000112988091587,-0.0105447741525,-0.0105904487382,baseline,0
201732,435,3482,114688,9,0,10.9511411132,10.9489025171,10.960116759,10.9577930022,10.9577930022,0.00223859616551,-0.00897564577826,-0.00665188893902,mini_cmix,0.00223859616551
202192,384,3073,114688,9,0,12.9048260166,12.9049311527,12.8941950296,12.8943084661,12.8943084661,-0.000105136115053,0.0106309870134,0.0105175505132,donor_profile,0.0106309870134
202599,400,3202,114688,9,0,9.87458182898,9.87646729083,9.88289532174,9.884802796,9.884802796,-0.00188546184802,-0.00831349276268,-0.0102209670191,baseline,0
203023,426,3415,114688,9,0,9.55236441586,9.55153316487,9.5647636264,9.56388042424,9.56388042424,0.000831250997066,-0.0123992105337,-0.0115160083761,mini_cmix,0.000831250997066
203474,480,3845,114688,9,0,29.3388169031,29.3394238828,29.337397788,29.3380051872,29.3380051872,-0.000606979670692,0.00141911510127,0.000811715937971,donor_profile,0.00141911510127
203983,508,4069,114688,9,0,23.3622220966,23.3625872416,23.3332048666,23.3335448166,23.3335448166,-0.00036514498413,0.0290172300965,0.0286772800602,donor_profile,0.0290172300965
204519,499,3995,114688,9,0,39.616008843,39.6192461615,39.6114216634,39.614700248,39.614700248,-0.00323731847664,0.00458717965648,0.00130859499961,donor_profile,0.00458717965648
205045,470,3764,114688,9,0,18.9685716672,18.971443045,18.990801358,18.9936812109,18.9936812109,-0.00287137781413,-0.0222296907459,-0.0251095437219,baseline,0
205541,409,3278,114688,9,0,9.77065835258,9.768516035,9.77800577662,9.77575619227,9.77575619227,0.00214231757718,-0.0073474240462,-0.00509783968891,mini_cmix,0.00214231757718
205974,443,3548,114688,9,0,9.11827268354,9.11730213617,9.12656622933,9.12555116349,9.12555116349,0.000970547366592,-0.00829354579491,-0.00727847995779,mini_cmix,0.000970547366592
206442,421,3375,114688,9,0,10.0115938537,10.011726247,10.0305743881,10.0307008873,10.0307008873,-0.000132393285753,-0.0189805343825,-0.0191070335196,baseline,0
206888,880,7045,114688,6,0,117.475546878,117.47504768,117.465960792,117.465474829,117.465474829,0.000499198234706,0.00958608610836,0.0100720486886,mini_donor,0.0100720486886
207806,418,3347,114688,9,0,9.38339587304,9.38517212851,9.39654117143,9.39831562112,9.39831562112,-0.00177625546235,-0.0131452983869,-0.0149197480766,baseline,0
208248,418,3347,114688,9,0,9.80914562078,9.80958735504,9.81539140599,9.81582378901,9.81582378901,-0.000441734267952,-0.00624578521183,-0.00667816823807,baseline,0
208690,431,3448,114688,9,0,11.1923906665,11.1941382337,11.2008221741,11.2025897234,11.2025897234,-0.00174756723584,-0.00843150761557,-0.0101990569157,baseline,0
209146,501,4011,114688,9,0,39.7378831197,39.7416837195,39.7073381242,39.7111484904,39.7111484904,-0.00380059982172,0.0305449954685,0.0267346292171,donor_profile,0.0305449954685
209675,1214,9712,114688,9,0,369.694746302,369.697430147,369.647446852,369.650114517,369.650114517,-0.0026838447186,0.0472994496167,0.0446317846324,donor_profile,0.0472994496167
210931,1478,11825,114688,6,0,353.189141214,353.188708149,353.107417293,353.106960773,353.106960773,0.000433064681374,0.0817239209218,0.0821804409832,mini_donor,0.0821804409832
212471,539,4319,114688,9,0,29.2446258373,29.2448959861,29.2770750016,29.2773263329,29.2773263329,-0.000270148789809,-0.0324491643405,-0.0327004956231,baseline,0
213040,902,7223,114688,9,0,172.834497665,172.833673472,172.803247913,172.802330434,172.802330434,0.000824192398909,0.0312497514551,0.032167230189,mini_donor,0.032167230189
213981,487,3902,114688,9,0,17.7016963607,17.7054022204,17.7021610187,17.7057137201,17.7057137201,-0.00370585967926,-0.000464657984594,-0.00401735933997,baseline,0
214500,1206,9648,114688,9,0,264.127371962,264.125545552,264.196162658,264.193572113,264.193572113,0.00182640957405,-0.0687906961366,-0.0662001506337,mini_cmix,0.00182640957405
215763,503,4030,114688,9,0,22.3483632251,22.3484822366,22.4041559188,22.4042815687,22.4042815687,-0.000119011531638,-0.0557926936754,-0.0559183435834,baseline,0
216298,1016,8134,114688,9,0,158.645094734,158.635814633,158.712406763,158.702413186,158.702413186,0.00928010025473,-0.0673120294368,-0.057318452903,mini_cmix,0.00928010025473
217384,721,5775,114688,6,0,36.3009981379,36.300773755,36.3031864453,36.3029638429,36.3029638429,0.000224382816555,-0.00218830743415,-0.00196570503624,mini_cmix,0.000224382816555
218145,507,4060,114688,9,0,14.7745219696,14.7723559429,14.8383875475,14.8360910754,14.8360910754,0.00216602671867,-0.0638655778657,-0.0615691057144,mini_cmix,0.00216602671867
218684,504,4036,114688,9,0,13.6758324104,13.6729028486,13.6792517151,13.6762654067,13.6762654067,0.0029295617893,-0.00341930471313,-0.000432996303402,mini_cmix,0.0029295617893
219220,1449,11592,114688,9,0,333.92099968,333.924228592,333.848264541,333.851310154,333.851310154,-0.003228912145,0.0727351390751,0.0696895258038,donor_profile,0.0727351390751
220742,483,3864,114688,9,0,21.77604079,21.7982882639,21.7948194356,21.8169785562,21.8169785562,-0.0222474738863,-0.0187786455845,-0.0409377661778,baseline,0
221256,1149,9199,114688,6,0,180.585648783,180.589415884,180.578366043,180.582173739,180.582173739,-0.00376710105422,0.00728273926779,0.0034750434487,donor_profile,0.00728273926779
222462,1091,8734,114688,9,0,250.887371689,250.884512477,250.818362516,250.815541206,250.815541206,0.00285921211218,0.0690091728065,0.0718304831686,mini_donor,0.0718304831686
223602,702,5621,114688,6,0,30.7224580887,30.7238245128,30.755628539,30.7569997368,30.7569997368,-0.0013664240995,-0.0331704503014,-0.0345416480549,baseline,0
224345,461,3695,114688,9,0,22.2893408836,22.2851368533,22.264627032,22.2604317015,22.2604317015,0.00420403034468,0.0247138515888,0.0289091821155,mini_donor,0.0289091821155
224836,1063,8510,114688,6,0,144.614144889,144.614983305,144.598537796,144.599408959,144.599408959,-0.000838416647639,0.0156070926923,0.014735929758,donor_profile,0.0156070926923
225956,952,7621,114688,6,0,102.294014234,102.294263645,102.305741902,102.305994442,102.305994442,-0.000249410830747,-0.0117276687934,-0.0119802086888,baseline,0
226958,502,4017,114688,9,0,16.7702114352,16.7652098638,16.7628566899,16.7578307877,16.7578307877,0.00500157140175,0.00735474526664,0.0123806474897,mini_donor,0.0123806474897
227490,978,7824,114688,6,0,99.6737758783,99.6737755711,99.6618958055,99.6618983424,99.6618983424,3.07181835524e-07,0.011880072725,0.0118775359106,donor_profile,0.011880072725
228519,493,3947,114688,9,0,13.3334794625,13.3362643024,13.3403667032,13.3431755885,13.3431755885,-0.00278483982299,-0.00688724064912,-0.00969612598135,baseline,0
229042,500,4005,114688,9,0,14.2084183755,14.211107564,14.2233710539,14.2261219259,14.2261219259,-0.00268918854226,-0.0149526783962,-0.0177035504516,baseline,0
229573,502,4019,114688,9,0,14.4669133163,14.4686160379,14.4936763174,14.49545226,14.49545226,-0.00170272158039,-0.0267630010221,-0.0285389436808,baseline,0
230106,494,3955,114688,9,0,12.698877135,12.7004649709,12.7131855307,12.7148460674,12.7148460674,-0.00158783583743,-0.01430839563,-0.0159689323475,baseline,0
230630,484,3876,114688,9,0,15.6197683477,15.6018412426,15.6411443917,15.6230482788,15.6230482788,0.0179271051246,-0.0213760439701,-0.00327993111762,mini_cmix,0.0179271051246
231144,473,3785,114688,9,0,19.6168769318,19.6146036528,19.6033748201,19.6009806888,19.6009806888,0.00227327892367,0.0135021116557,0.0158962429266,mini_donor,0.0158962429266
231647,497,3976,114688,9,0,11.9399184107,11.9418719633,11.9659485848,11.9679067058,11.9679067058,-0.00195355259268,-0.0260301741209,-0.0279882951301,baseline,0
232173,489,3913,114688,9,0,12.134882336,12.1346402467,12.1550102087,12.1546512989,12.1546512989,0.000242089268909,-0.0201278727036,-0.0197689629593,mini_cmix,0.000242089268909
232691,604,4835,114688,9,0,49.4408746287,49.4427612336,49.4734242133,49.4746473329,49.4746473329,-0.00188660486299,-0.0325495845454,-0.033772704185,baseline,0
233330,488,3904,114688,9,0,15.2865994427,15.2842705092,15.2994117602,15.2969073577,15.2969073577,0.00232893345515,-0.0128123175464,-0.0103079150401,mini_cmix,0.00232893345515
233848,512,4100,114688,9,0,25.9381678291,25.9469664965,25.8945929233,25.9033580904,25.9033580904,-0.00879866733737,0.0435749058288,0.0348097387511,donor_profile,0.0435749058288
234392,935,7487,114688,6,0,73.1146616127,73.1154465984,73.0327066129,73.0335015888,73.0335015888,-0.000784985699283,0.0819549998487,0.0811600239558,donor_profile,0.0819549998487
235387,672,5378,114688,9,0,84.9388589148,84.9392342223,84.9589279279,84.9591820829,84.9591820829,-0.000375307437594,-0.0200690130532,-0.0203231680795,baseline,0
236094,1529,12238,114688,6,0,355.164037505,355.155162074,355.136271658,355.127317588,355.127317588,0.00887543149952,0.0277658476298,0.03671991755,mini_donor,0.03671991755
237687,497,3983,114688,9,0,19.6742296151,19.6802706138,19.7318981772,19.7378154138,19.7378154138,-0.00604099873738,-0.0576685620481,-0.0635857986964,baseline,0
238216,3246,25971,114688,6,0,1075.30247513,1075.30580569,1075.06662859,1075.06990733,1075.06990733,-0.00333055963756,0.235846538162,0.232567802686,donor_profile,0.235846538162
241607,3871,30974,114688,6,0,1419.29549822,1419.2945579,1419.29463,1419.2936743,1419.2936743,0.000940315860589,0.000868216824529,0.00182391807311,mini_donor,0.00182391807311
245609,4887,39097,114688,6,0,1446.33074301,1446.25705103,1446.22940928,1446.15654113,1446.15654113,0.0736919777064,0.10133372588,0.174201881146,mini_donor,0.174201881146
250716,504,4036,114688,9,0,19.0620980671,19.0647902788,19.1073072731,19.1100111478,19.1100111478,-0.00269221174619,-0.0452092060259,-0.0479130807556,baseline,0
251251,502,4021,114688,9,0,13.0714522245,13.0729188464,13.1150152944,13.1163274034,13.1163274034,-0.0014666218425,-0.0435630698794,-0.0448751788603,baseline,0
251784,499,3998,114688,9,0,15.5583305567,15.5504964344,15.5874512212,15.5796693878,15.5796693878,0.00783412221574,-0.0291206645843,-0.0213388311034,mini_cmix,0.00783412221574
252314,724,5798,114688,9,0,94.8470781367,94.8508869847,94.8927766566,94.8968412785,94.8968412785,-0.00380884807964,-0.045698519983,-0.0497631418066,baseline,0
253080,713,5706,114688,9,0,112.628165714,112.623556129,112.706478445,112.701649572,112.701649572,0.00460958570682,-0.0783127301029,-0.0734838575337,mini_cmix,0.00460958570682
253838,486,3892,114688,9,0,14.3445706271,14.3435842469,14.3951461729,14.3937542444,14.3937542444,0.000986380191193,-0.050575545828,-0.0491836173181,mini_cmix,0.000986380191193
254354,493,3951,114688,9,0,15.7844146064,15.789520616,15.8067190941,15.8117584381,15.8117584381,-0.00510600961593,-0.0223044876984,-0.0273438317174,baseline,0
254878,501,4015,114688,9,0,20.070095002,20.0712726554,20.1031106386,20.1042924397,20.1042924397,-0.00117765331231,-0.0330156365944,-0.034197437641,baseline,0
255411,498,3991,114688,9,0,15.2608194079,15.260823647,15.2719865153,15.271995939,15.271995939,-4.2391450279e-06,-0.0111671074064,-0.0111765311324,baseline,0
255939,506,4051,114688,9,0,13.4837105435,13.4828325388,13.4885115691,13.4876343842,13.4876343842,0.000878004695664,-0.00480102567053,-0.00392384069426,mini_cmix,0.000878004695664
256476,492,3936,114688,9,0,15.0515881051,15.0504004293,15.0453558153,15.0441486953,15.0441486953,0.00118767583615,0.00623228975019,0.00743940975815,mini_donor,0.00743940975815
256999,494,3956,114688,9,0,14.416225535,14.4169834707,14.431748763,14.432508198,14.432508198,-0.000757935617003,-0.0155232279149,-0.0162826630012,baseline,0
257525,492,3936,114688,9,0,12.375679224,12.3744316686,12.3800511438,12.3787873295,12.3787873295,0.00124755534353,-0.00437191982019,-0.00310810557357,mini_cmix,0.00124755534353
258047,486,3894,114688,9,0,10.879329562,10.8799616963,10.8818911134,10.8825306735,10.8825306735,-0.00063213430974,-0.00256155134412,-0.00320111149529,baseline,0
258565,495,3961,114688,9,0,12.6555326517,12.6579738364,12.656192864,12.6586408915,12.6586408915,-0.00244118468959,-0.000660212333969,-0.00310823983159,baseline,0
259091,528,4228,114688,9,0,25.1712076411,25.1830746272,25.1781422555,25.1900274971,25.1900274971,-0.0118669861695,-0.00693461443097,-0.0188198559963,baseline,0
