offset,length,experts,stream_class,profile,residual_gain,pack_id,status
53139,86,oracle+donor_profile,xml,0,0.25,182972,oracle_only
53228,137,oracle+donor_profile,xml,0,0.25,182973,oracle_only
53368,121,oracle+donor_profile,xml,0,0.25,182974,oracle_only
53492,106,oracle+donor_profile,xml,0,0.25,182975,oracle_only
53601,112,oracle+donor_profile,xml,0,0.25,182976,oracle_only
53716,103,oracle+donor_profile,xml,0,0.25,182977,oracle_only
53822,97,oracle+donor_profile,xml,0,0.25,182978,oracle_only
53922,129,oracle+donor_profile,xml,0,0.25,182979,oracle_only
54054,126,oracle+donor_profile,xml,0,0.25,182980,oracle_only
54183,90,oracle+donor_profile,xml,0,0.25,182981,oracle_only
54276,117,oracle+donor_profile,xml,0,0.25,182982,oracle_only
54396,99,oracle+donor_profile,xml,0,0.25,182983,oracle_only
54498,116,oracle+donor_profile,xml,0,0.25,182984,oracle_only
54617,102,oracle+donor_profile,xml,0,0.25,182985,oracle_only
54722,121,oracle+donor_profile,xml,0,0.25,182986,oracle_only
54846,144,oracle+donor_profile,xml,0,0.25,182987,oracle_only
54993,123,oracle+donor_profile,xml,0,0.25,182988,oracle_only
55119,134,oracle+donor_profile,xml,0,0.25,182989,oracle_only
55256,129,oracle+donor_profile,xml,0,0.25,182990,oracle_only
55388,105,oracle+donor_profile,xml,0,0.25,182991,oracle_only
55496,127,oracle+donor_profile,xml,0,0.25,182992,oracle_only
55626,113,oracle+donor_profile,xml,0,0.25,182993,oracle_only
55742,101,oracle+donor_profile,xml,0,0.25,182994,oracle_only
55846,126,oracle+donor_profile,xml,0,0.25,182995,oracle_only
55975,122,oracle+donor_profile,xml,0,0.25,182996,oracle_only
56100,113,oracle+donor_profile,xml,0,0.25,182997,oracle_only
56216,83,oracle+donor_profile,xml,0,0.25,182998,oracle_only
56302,182,oracle+donor_profile,xml,0,0.25,182999,oracle_only
56487,163,oracle+donor_profile,xml,0,0.25,183000,oracle_only
56653,163,oracle+donor_profile,xml,0,0.25,183001,oracle_only
56819,177,oracle+donor_profile,xml,0,0.25,183002,oracle_only
56999,107,oracle+donor_profile,xml,0,0.25,183003,oracle_only
57109,124,oracle+donor_profile,xml,0,0.25,183004,oracle_only
57236,82,oracle+donor_profile,xml,0,0.25,183005,oracle_only
57321,123,oracle+donor_profile,xml,0,0.25,183006,oracle_only
57447,122,oracle+donor_profile,xml,0,0.25,183007,oracle_only
57572,118,oracle+donor_profile,xml,0,0.25,183008,oracle_only
57693,123,oracle+donor_profile,xml,0,0.25,183009,oracle_only
57819,125,oracle+donor_profile,xml,0,0.25,183010,oracle_only
57947,119,oracle+donor_profile,xml,0,0.25,183011,oracle_only
58069,127,oracle+donor_profile,xml,0,0.25,183012,oracle_only
58199,133,oracle+donor_profile,xml,0,0.25,183013,oracle_only
58335,133,oracle+donor_profile,xml,0,0.25,183014,oracle_only
58471,132,oracle+donor_profile,xml,0,0.25,183015,oracle_only
58606,104,oracle+donor_profile,xml,0,0.25,183016,oracle_only
58713,109,oracle+donor_profile,xml,0,0.25,183017,oracle_only
58825,106,oracle+donor_profile,xml,0,0.25,183018,oracle_only
58934,117,oracle+donor_profile,xml,0,0.25,183019,oracle_only
59054,117,oracle+donor_profile,xml,0,0.25,183020,oracle_only
59174,121,oracle+donor_profile,xml,0,0.25,183021,oracle_only
59298,145,oracle+donor_profile,xml,0,0.25,183022,oracle_only
59446,116,oracle+donor_profile,xml,0,0.25,183023,oracle_only
59565,120,oracle+donor_profile,xml,0,0.25,183024,oracle_only
59688,116,oracle+donor_profile,xml,0,0.25,183025,oracle_only
59807,123,oracle+donor_profile,xml,0,0.25,183026,oracle_only
59933,128,oracle+donor_profile,xml,0,0.25,183027,oracle_only
60064,138,oracle+donor_profile,xml,0,0.25,183028,oracle_only
60205,137,oracle+donor_profile,xml,0,0.25,183029,oracle_only
60345,115,oracle+donor_profile,xml,0,0.25,183030,oracle_only
60463,132,oracle+donor_profile,xml,0,0.25,183031,oracle_only
60598,147,oracle+donor_profile,xml,0,0.25,183032,oracle_only
60748,128,oracle+donor_profile,xml,0,0.25,183033,oracle_only
60879,164,oracle+donor_profile,xml,0,0.25,183034,oracle_only
61046,173,oracle+donor_profile,xml,0,0.25,183035,oracle_only
61222,106,oracle+donor_profile,xml,0,0.25,183036,oracle_only
61331,100,oracle+donor_profile,xml,0,0.25,183037,oracle_only
61434,106,oracle+donor_profile,xml,0,0.25,183038,oracle_only
61543,95,oracle+donor_profile,xml,0,0.25,183039,oracle_only
61641,128,oracle+donor_profile,xml,0,0.25,183040,oracle_only
61772,114,oracle+donor_profile,xml,0,0.25,183041,oracle_only
61889,143,oracle+donor_profile,xml,0,0.25,183042,oracle_only
62035,160,oracle+donor_profile,xml,0,0.25,183043,oracle_only
62198,149,oracle+donor_profile,xml,0,0.25,183044,oracle_only
62350,176,oracle+donor_profile,xml,0,0.25,183045,oracle_only
62529,137,oracle+donor_profile,xml,0,0.25,183046,oracle_only
62669,119,oracle+donor_profile,xml,0,0.25,183047,oracle_only
62791,124,oracle+donor_profile,xml,0,0.25,183048,oracle_only
62918,113,oracle+donor_profile,xml,0,0.25,183049,oracle_only
63034,116,oracle+donor_profile,xml,0,0.25,183050,oracle_only
63153,107,oracle+donor_profile,xml,0,0.25,183051,oracle_only
63263,132,oracle+donor_profile,xml,0,0.25,183052,oracle_only
63398,110,oracle+donor_profile,xml,0,0.25,183053,oracle_only
63511,132,oracle+donor_profile,xml,0,0.25,183054,oracle_only
63646,121,oracle+donor_profile,xml,0,0.25,183055,oracle_only
63770,113,oracle+donor_profile,xml,0,0.25,183056,oracle_only
63886,122,oracle+donor_profile,xml,0,0.25,183057,oracle_only
64011,128,oracle+donor_profile,xml,0,0.25,183058,oracle_only
64142,103,oracle+donor_profile,xml,0,0.25,183059,oracle_only
64248,116,oracle+donor_profile,xml,0,0.25,183060,oracle_only
64367,125,oracle+donor_profile,xml,0,0.25,183061,oracle_only
64495,161,oracle+donor_profile,xml,0,0.25,183062,oracle_only
64659,125,oracle+donor_profile,xml,0,0.25,183063,oracle_only
64787,163,oracle+donor_profile,xml,0,0.25,183064,oracle_only
64953,128,oracle+donor_profile,xml,0,0.25,183065,oracle_only
65084,150,oracle+donor_profile,xml,0,0.25,183066,oracle_only
65237,113,oracle+donor_profile,xml,0,0.25,183067,oracle_only
65353,117,oracle+donor_profile,xml,0,0.25,183068,oracle_only
65473,197,oracle+donor_profile,xml,0,0.25,183069,oracle_only
65673,133,oracle+donor_profile,xml,0,0.25,183070,oracle_only
65809,92,oracle+donor_profile,xml,0,0.25,183071,oracle_only
65904,108,oracle+donor_profile,xml,0,0.25,183072,oracle_only
66015,111,oracle+donor_profile,xml,0,0.25,183073,oracle_only
66129,114,oracle+donor_profile,xml,0,0.25,183074,oracle_only
66246,88,oracle+donor_profile,xml,0,0.25,183075,oracle_only
66337,136,oracle+donor_profile,xml,0,0.25,183076,oracle_only
66476,124,oracle+donor_profile,xml,0,0.25,183077,oracle_only
66603,87,oracle+donor_profile,xml,0,0.25,183078,oracle_only
66693,111,oracle+donor_profile,xml,0,0.25,183079,oracle_only
66807,130,oracle+donor_profile,xml,0,0.25,183080,oracle_only
66940,126,oracle+donor_profile,xml,0,0.25,183081,oracle_only
67069,151,oracle+donor_profile,xml,0,0.25,183082,oracle_only
67223,117,oracle+donor_profile,xml,0,0.25,183083,oracle_only
67343,115,oracle+donor_profile,xml,0,0.25,183084,oracle_only
67461,118,oracle+donor_profile,xml,0,0.25,183085,oracle_only
67582,133,oracle+donor_profile,xml,0,0.25,183086,oracle_only
67718,125,oracle+donor_profile,xml,0,0.25,183087,oracle_only
67846,168,oracle+donor_profile,xml,0,0.25,183088,oracle_only
68017,98,oracle+donor_profile,xml,0,0.25,183089,oracle_only
68118,105,oracle+donor_profile,xml,0,0.25,183090,oracle_only
68226,95,oracle+donor_profile,xml,0,0.25,183091,oracle_only
68324,107,oracle+donor_profile,xml,0,0.25,183092,oracle_only
68434,134,oracle+donor_profile,xml,0,0.25,183093,oracle_only
68571,149,oracle+donor_profile,xml,0,0.25,183094,oracle_only
68723,105,oracle+donor_profile,xml,0,0.25,183095,oracle_only
68831,103,oracle+donor_profile,xml,0,0.25,183096,oracle_only
68937,124,oracle+donor_profile,xml,0,0.25,183097,oracle_only
69064,114,oracle+donor_profile,xml,0,0.25,183098,oracle_only
69181,118,oracle+donor_profile,xml,0,0.25,183099,oracle_only
69302,116,oracle+donor_profile,xml,0,0.25,183100,oracle_only
69421,132,oracle+donor_profile,xml,0,0.25,183101,oracle_only
69556,123,oracle+donor_profile,xml,0,0.25,183102,oracle_only
69682,115,oracle+donor_profile,xml,0,0.25,183103,oracle_only
69800,149,oracle+donor_profile,xml,0,0.25,183104,oracle_only
69952,129,oracle+donor_profile,xml,0,0.25,183105,oracle_only
70084,81,oracle+donor_profile,xml,0,0.25,183106,oracle_only
70168,125,oracle+donor_profile,xml,0,0.25,183107,oracle_only
70296,136,oracle+donor_profile,xml,0,0.25,183108,oracle_only
70435,126,oracle+donor_profile,xml,0,0.25,183109,oracle_only
70564,105,oracle+donor_profile,xml,0,0.25,183110,oracle_only
70672,168,oracle+donor_profile,xml,0,0.25,183111,oracle_only
70843,100,oracle+donor_profile,xml,0,0.25,183112,oracle_only
70946,145,oracle+donor_profile,xml,0,0.25,183113,oracle_only
71094,99,oracle+donor_profile,xml,0,0.25,183114,oracle_only
71196,123,oracle+donor_profile,xml,0,0.25,183115,oracle_only
71322,124,oracle+donor_profile,xml,0,0.25,183116,oracle_only
71449,149,oracle+donor_profile,xml,0,0.25,183117,oracle_only
71601,116,oracle+donor_profile,xml,0,0.25,183118,oracle_only
71720,116,oracle+donor_profile,xml,0,0.25,183119,oracle_only
71839,133,oracle+donor_profile,xml,0,0.25,183120,oracle_only
71975,94,oracle+donor_profile,xml,0,0.25,183121,oracle_only
72072,125,oracle+donor_profile,xml,0,0.25,183122,oracle_only
72200,101,oracle+donor_profile,xml,0,0.25,183123,oracle_only
72304,112,oracle+donor_profile,xml,0,0.25,183124,oracle_only
72419,108,oracle+donor_profile,xml,0,0.25,183125,oracle_only
72530,140,oracle+donor_profile,xml,0,0.25,183126,oracle_only
72673,128,oracle+donor_profile,xml,0,0.25,183127,oracle_only
72804,113,oracle+donor_profile,xml,0,0.25,183128,oracle_only
72920,99,oracle+donor_profile,xml,0,0.25,183129,oracle_only
73022,125,oracle+donor_profile,xml,0,0.25,183130,oracle_only
73150,186,oracle+donor_profile,xml,0,0.25,183131,oracle_only
73339,114,oracle+donor_profile,xml,0,0.25,183132,oracle_only
73456,113,oracle+donor_profile,xml,0,0.25,183133,oracle_only
73572,141,oracle+donor_profile,xml,0,0.25,183134,oracle_only
73716,124,oracle+donor_profile,xml,0,0.25,183135,oracle_only
73843,100,oracle+donor_profile,xml,0,0.25,183136,oracle_only
73946,129,oracle+donor_profile,xml,0,0.25,183137,oracle_only
74078,115,oracle+donor_profile,xml,0,0.25,183138,oracle_only
74196,103,oracle+donor_profile,xml,0,0.25,183139,oracle_only
74302,128,oracle+donor_profile,xml,0,0.25,183140,oracle_only
74433,92,oracle+donor_profile,xml,0,0.25,183141,oracle_only
74528,124,oracle+donor_profile,xml,0,0.25,183142,oracle_only
74655,132,oracle+donor_profile,xml,0,0.25,183143,oracle_only
74790,134,oracle+donor_profile,xml,0,0.25,183144,oracle_only
74927,102,oracle+donor_profile,xml,0,0.25,183145,oracle_only
75032,108,oracle+donor_profile,xml,0,0.25,183146,oracle_only
75143,131,oracle+donor_profile,xml,0,0.25,183147,oracle_only
75277,105,oracle+donor_profile,xml,0,0.25,183148,oracle_only
75385,112,oracle+donor_profile,xml,0,0.25,183149,oracle_only
75500,116,oracle+donor_profile,xml,0,0.25,183150,oracle_only
75619,122,oracle+donor_profile,xml,0,0.25,183151,oracle_only
75744,120,oracle+donor_profile,xml,0,0.25,183152,oracle_only
75867,108,oracle+donor_profile,xml,0,0.25,183153,oracle_only
75978,108,oracle+donor_profile,xml,0,0.25,183154,oracle_only
76089,123,oracle+donor_profile,xml,0,0.25,183155,oracle_only
76215,127,oracle+donor_profile,xml,0,0.25,183156,oracle_only
76345,109,oracle+donor_profile,xml,0,0.25,183157,oracle_only
76457,100,oracle+donor_profile,xml,0,0.25,183158,oracle_only
76560,114,oracle+donor_profile,xml,0,0.25,183159,oracle_only
76677,115,oracle+donor_profile,xml,0,0.25,183160,oracle_only
76795,140,oracle+donor_profile,xml,0,0.25,183161,oracle_only
76938,143,oracle+donor_profile,xml,0,0.25,183162,oracle_only
77084,117,oracle+donor_profile,xml,0,0.25,183163,oracle_only
77204,118,oracle+donor_profile,xml,0,0.25,183164,oracle_only
77325,108,oracle+donor_profile,xml,0,0.25,183165,oracle_only
77436,155,oracle+donor_profile,xml,0,0.25,183166,oracle_only
77594,106,oracle+donor_profile,xml,0,0.25,183167,oracle_only
77703,96,oracle+donor_profile,xml,0,0.25,183168,oracle_only
77802,114,oracle+donor_profile,xml,0,0.25,183169,oracle_only
77919,92,oracle+donor_profile,xml,0,0.25,183170,oracle_only
78014,108,oracle+donor_profile,xml,0,0.25,183171,oracle_only
78125,154,oracle+donor_profile,xml,0,0.25,183172,oracle_only
78282,119,oracle+donor_profile,xml,0,0.25,183173,oracle_only
78404,148,oracle+donor_profile,xml,0,0.25,183174,oracle_only
78555,129,oracle+donor_profile,xml,0,0.25,183175,oracle_only
78687,120,oracle+donor_profile,xml,0,0.25,183176,oracle_only
78810,122,oracle+donor_profile,xml,0,0.25,183177,oracle_only
78935,167,oracle+donor_profile,xml,0,0.25,183178,oracle_only
79105,245,oracle+donor_profile,xml,0,0.25,183179,oracle_only
79353,241,oracle+donor_profile,xml,0,0.25,183180,oracle_only
79597,135,oracle+donor_profile,xml,0,0.25,183181,oracle_only
79735,118,oracle+donor_profile,xml,0,0.25,183182,oracle_only
79856,113,oracle+donor_profile,xml,0,0.25,183183,oracle_only
79972,124,oracle+donor_profile,xml,0,0.25,183184,oracle_only
80099,146,oracle+donor_profile,xml,0,0.25,183185,oracle_only
80248,105,oracle+donor_profile,xml,0,0.25,183186,oracle_only
80356,164,oracle+donor_profile,xml,0,0.25,183187,oracle_only
80523,103,oracle+donor_profile,xml,0,0.25,183188,oracle_only
80629,78,oracle+donor_profile,xml,0,0.25,183189,oracle_only
80710,133,oracle+donor_profile,xml,0,0.25,183190,oracle_only
80846,116,oracle+donor_profile,xml,0,0.25,183191,oracle_only
80965,107,oracle+donor_profile,xml,0,0.25,183192,oracle_only
81075,126,oracle+donor_profile,xml,0,0.25,183193,oracle_only
81204,134,oracle+donor_profile,xml,0,0.25,183194,oracle_only
81341,143,oracle+donor_profile,xml,0,0.25,183195,oracle_only
81487,135,oracle+donor_profile,xml,0,0.25,183196,oracle_only
81625,132,oracle+donor_profile,xml,0,0.25,183197,oracle_only
81760,124,oracle+donor_profile,xml,0,0.25,183198,oracle_only
81887,150,oracle+donor_profile,xml,0,0.25,183199,oracle_only
82040,143,oracle+donor_profile,xml,0,0.25,183200,oracle_only
82186,82,oracle+donor_profile,xml,0,0.25,183201,oracle_only
82271,106,oracle+donor_profile,xml,0,0.25,183202,oracle_only
82380,115,oracle+donor_profile,xml,0,0.25,183203,oracle_only
82498,152,oracle+donor_profile,xml,0,0.25,183204,oracle_only
82653,90,oracle+donor_profile,xml,0,0.25,183205,oracle_only
82746,147,oracle+donor_profile,xml,0,0.25,183206,oracle_only
82896,89,oracle+donor_profile,xml,0,0.25,183207,oracle_only
82988,124,oracle+donor_profile,xml,0,0.25,183208,oracle_only
83115,86,oracle+donor_profile,xml,0,0.25,183209,oracle_only
83204,87,oracle+donor_profile,xml,0,0.25,183210,oracle_only
83294,141,oracle+donor_profile,xml,0,0.25,183211,oracle_only
83438,142,oracle+donor_profile,xml,0,0.25,183212,oracle_only
83583,142,oracle+donor_profile,xml,0,0.25,183213,oracle_only
83728,109,oracle+donor_profile,xml,0,0.25,183214,oracle_only
83840,101,oracle+donor_profile,xml,0,0.25,183215,oracle_only
83944,109,oracle+donor_profile,xml,0,0.25,183216,oracle_only
84056,85,oracle+donor_profile,xml,0,0.25,183217,oracle_only
84144,122,oracle+donor_profile,xml,0,0.25,183218,oracle_only
84269,86,oracle+donor_profile,xml,0,0.25,183219,oracle_only
84358,138,oracle+donor_profile,xml,0,0.25,183220,oracle_only
84499,150,oracle+donor_profile,xml,0,0.25,183221,oracle_only
84652,123,oracle+donor_profile,xml,0,0.25,183222,oracle_only
84778,163,oracle+donor_profile,xml,0,0.25,183223,oracle_only
84944,107,oracle+donor_profile,xml,0,0.25,183224,oracle_only
85054,109,oracle+donor_profile,xml,0,0.25,183225,oracle_only
85166,136,oracle+donor_profile,xml,0,0.25,183226,oracle_only
85305,122,oracle+donor_profile,xml,0,0.25,183227,oracle_only
85430,120,oracle+donor_profile,xml,0,0.25,183228,oracle_only
85553,124,oracle+donor_profile,xml,0,0.25,183229,oracle_only
85680,108,oracle+donor_profile,xml,0,0.25,183230,oracle_only
85791,108,oracle+donor_profile,xml,0,0.25,183231,oracle_only
85902,92,oracle+donor_profile,xml,0,0.25,183232,oracle_only
85997,114,oracle+donor_profile,xml,0,0.25,183233,oracle_only
86114,123,oracle+donor_profile,xml,0,0.25,183234,oracle_only
86240,161,oracle+donor_profile,xml,0,0.25,183235,oracle_only
86404,151,oracle+donor_profile,xml,0,0.25,183236,oracle_only
86558,103,oracle+donor_profile,xml,0,0.25,183237,oracle_only
86664,108,oracle+donor_profile,xml,0,0.25,183238,oracle_only
86775,111,oracle+donor_profile,xml,0,0.25,183239,oracle_only
86889,141,oracle+donor_profile,xml,0,0.25,183240,oracle_only
87033,112,oracle+donor_profile,xml,0,0.25,183241,oracle_only
87148,111,oracle+donor_profile,xml,0,0.25,183242,oracle_only
87262,127,oracle+donor_profile,xml,0,0.25,183243,oracle_only
87392,116,oracle+donor_profile,xml,0,0.25,183244,oracle_only
87511,163,oracle+donor_profile,xml,0,0.25,183245,oracle_only
87677,116,oracle+donor_profile,xml,0,0.25,183246,oracle_only
87796,116,oracle+donor_profile,xml,0,0.25,183247,oracle_only
87915,122,oracle+donor_profile,xml,0,0.25,183248,oracle_only
88040,111,oracle+donor_profile,xml,0,0.25,183249,oracle_only
88154,223,oracle+donor_profile,xml,0,0.25,183250,oracle_only
88380,122,oracle+donor_profile,xml,0,0.25,183251,oracle_only
88505,93,oracle+donor_profile,xml,0,0.25,183252,oracle_only
88601,142,oracle+donor_profile,xml,0,0.25,183253,oracle_only
88746,172,oracle+donor_profile,xml,0,0.25,183254,oracle_only
88921,119,oracle+donor_profile,xml,0,0.25,183255,oracle_only
89043,163,oracle+donor_profile,xml,0,0.25,183256,oracle_only
89209,130,oracle+donor_profile,xml,0,0.25,183257,oracle_only
89342,116,oracle+donor_profile,xml,0,0.25,183258,oracle_only
89461,124,oracle+donor_profile,xml,0,0.25,183259,oracle_only
89588,130,oracle+donor_profile,xml,0,0.25,183260,oracle_only
89721,147,oracle+donor_profile,xml,0,0.25,183261,oracle_only
89871,130,oracle+donor_profile,xml,0,0.25,183262,oracle_only
90004,119,oracle+donor_profile,xml,0,0.25,183263,oracle_only
90126,115,oracle+donor_profile,xml,0,0.25,183264,oracle_only
90244,119,oracle+donor_profile,xml,0,0.25,183265,oracle_only
90366,117,oracle+donor_profile,xml,0,0.25,183266,oracle_only
90486,111,oracle+donor_profile,xml,0,0.25,183267,oracle_only
90600,124,oracle+donor_profile,xml,0,0.25,183268,oracle_only
90727,121,oracle+donor_profile,xml,0,0.25,183269,oracle_only
90851,77,oracle+donor_profile,xml,0,0.25,183270,oracle_only
90931,93,oracle+donor_profile,xml,0,0.25,183271,oracle_only
91027,87,oracle+donor_profile,xml,0,0.25,183272,oracle_only
91117,115,oracle+donor_profile,xml,0,0.25,183273,oracle_only
91235,117,oracle+donor_profile,xml,0,0.25,183274,oracle_only
91355,109,oracle+donor_profile,xml,0,0.25,183275,oracle_only
91467,101,oracle+donor_profile,xml,0,0.25,183276,oracle_only
91571,168,oracle+donor_profile,xml,0,0.25,183277,oracle_only
91742,114,oracle+donor_profile,xml,0,0.25,183278,oracle_only
91859,120,oracle+donor_profile,xml,0,0.25,183279,oracle_only
91982,145,oracle+donor_profile,xml,0,0.25,183280,oracle_only
92130,159,oracle+donor_profile,xml,0,0.25,183281,oracle_only
92292,151,oracle+donor_profile,xml,0,0.25,183282,oracle_only
92446,126,oracle+donor_profile,xml,0,0.25,183283,oracle_only
92575,178,oracle+donor_profile,xml,0,0.25,183284,oracle_only
92756,122,oracle+donor_profile,xml,0,0.25,183285,oracle_only
92881,137,oracle+donor_profile,xml,0,0.25,183286,oracle_only
93021,133,oracle+donor_profile,xml,0,0.25,183287,oracle_only
93157,110,oracle+donor_profile,xml,0,0.25,183288,oracle_only
93270,138,oracle+donor_profile,xml,0,0.25,183289,oracle_only
93411,109,oracle+donor_profile,xml,0,0.25,183290,oracle_only
93523,122,oracle+donor_profile,xml,0,0.25,183291,oracle_only
