pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits
383,98718019,259273,9,196608,4096,1,1
383,98718019,259273,10,3584000,4096,1,1
383,98718019,259273,11,5435392,4096,1,1
384,98977295,261219,0,98304,4096,3,3
384,98977295,261219,1,16384,4096,2,2
384,98977295,261219,2,93409280,4096,2,2
384,98977295,261219,3,96522240,4096,2,2
384,98977295,261219,4,97255424,4096,2,2
384,98977295,261219,5,97918976,4096,2,2
384,98977295,261219,6,98131968,4096,2,2
384,98977295,261219,7,98164736,4096,2,2
384,98977295,261219,8,0,4096,1,1
384,98977295,261219,9,53248,4096,1,1
384,98977295,261219,10,90112,4096,1,1
384,98977295,261219,11,143360,4096,1,1
385,99238517,261150,0,40960,4096,3,3
385,99238517,261150,1,32768,4096,2,2
385,99238517,261150,2,196608,4096,2,2
385,99238517,261150,3,5435392,4096,2,2
385,99238517,261150,4,68562944,4096,2,2
385,99238517,261150,5,85143552,4096,2,2
385,99238517,261150,6,89960448,4096,2,2
385,99238517,261150,7,91680768,4096,2,2
385,99238517,261150,8,97832960,4096,2,2
385,99238517,261150,9,97992704,4096,2,2
385,99238517,261150,10,98320384,4096,2,2
385,99238517,261150,11,98746368,4096,2,2
386,99499670,259244,0,2428928,4096,2,2
386,99499670,259244,1,3108864,4096,2,2
386,99499670,259244,2,96116736,4096,2,2
386,99499670,259244,3,96317440,4096,2,2
386,99499670,259244,4,96436224,4096,2,2
386,99499670,259244,5,96624640,4096,2,2
386,99499670,259244,6,96845824,4096,2,2
386,99499670,259244,7,98770944,4096,2,2
386,99499670,259244,8,99385344,4096,2,2
386,99499670,259244,9,16384,4096,1,1
386,99499670,259244,10,24576,4096,1,1
386,99499670,259244,11,32768,4096,1,1
387,99758917,261851,0,99385344,4096,5,5
387,99758917,261851,1,24576,4096,4,4
387,99758917,261851,2,40960,4096,4,4
387,99758917,261851,3,98906112,4096,4,4
387,99758917,261851,4,99012608,4096,4,4
387,99758917,261851,5,99094528,4096,4,4
387,99758917,261851,6,99209216,4096,4,4
387,99758917,261851,7,99262464,4096,4,4
387,99758917,261851,8,32768,4096,3,3
387,99758917,261851,9,196608,4096,3,3
387,99758917,261851,10,98320384,4096,3,3
387,99758917,261851,11,98746368,4096,3,3
388,100020771,238701,0,16384,4096,1,1
388,100020771,238701,1,53248,4096,1,1
388,100020771,238701,2,98304,4096,1,1
388,100020771,238701,3,143360,4096,1,1
388,100020771,238701,4,2056192,4096,1,1
388,100020771,238701,5,17752064,4096,1,1
388,100020771,238701,6,17854464,4096,1,1
388,100020771,238701,7,19988480,4096,1,1
388,100020771,238701,8,26710016,4096,1,1
388,100020771,238701,9,32595968,4096,1,1
388,100020771,238701,10,33046528,4096,1,1
388,100020771,238701,11,41394176,4096,1,1
389,100259475,250641,0,90112,4096,3,3
389,100259475,250641,1,98304,4096,3,3
389,100259475,250641,2,98557952,4096,3,3
389,100259475,250641,3,98742272,4096,3,3
389,100259475,250641,4,98824192,4096,3,3
389,100259475,250641,5,98836480,4096,3,3
389,100259475,250641,6,98877440,4096,3,3
389,100259475,250641,7,99553280,4096,3,3
389,100259475,250641,8,3108864,4096,2,2
389,100259475,250641,9,4403200,4096,2,2
389,100259475,250641,10,98398208,4096,2,2
389,100259475,250641,11,98881536,4096,2,2
390,100510119,261912,0,100499456,4096,5,5
390,100510119,261912,1,100052992,4096,4,4
390,100510119,261912,2,100290560,4096,4,4
390,100510119,261912,3,32768,4096,3,3
390,100510119,261912,4,98304,4096,3,3
390,100510119,261912,5,196608,4096,3,3
390,100510119,261912,6,98811904,4096,3,3
390,100510119,261912,7,98983936,4096,3,3
390,100510119,261912,8,99442688,4096,3,3
390,100510119,261912,9,99684352,4096,3,3
390,100510119,261912,10,100114432,4096,3,3
390,100510119,261912,11,16384,4096,2,2
391,100772034,261995,0,3108864,4096,7,7
391,100772034,261995,1,99782656,4096,7,7
391,100772034,261995,2,100290560,4096,6,6
391,100772034,261995,3,53248,4096,4,4
391,100772034,261995,4,143360,4096,4,4
391,100772034,261995,5,4403200,4096,4,4
391,100772034,261995,6,98922496,4096,4,4
391,100772034,261995,7,99340288,4096,4,4
391,100772034,261995,8,100216832,4096,4,4
391,100772034,261995,9,100352000,4096,4,4
391,100772034,261995,10,100499456,4096,4,4
391,100772034,261995,11,100536320,4096,4,4
392,101034032,255586,0,100564992,4096,3,3
392,101034032,255586,1,2428928,4096,2,2
392,101034032,255586,2,3108864,4096,2,2
392,101034032,255586,3,99823616,4096,2,2
392,101034032,255586,4,99913728,4096,2,2
392,101034032,255586,5,100769792,4096,2,2
392,101034032,255586,6,100913152,4096,2,2
392,101034032,255586,7,100917248,4096,2,2
392,101034032,255586,8,90112,4096,1,1
392,101034032,255586,9,98304,4096,1,1
392,101034032,255586,10,4251648,4096,1,1
392,101034032,255586,11,4255744,4096,1,1
393,101289621,259543,0,3108864,4096,3,3
393,101289621,259543,1,100753408,4096,3,3
393,101289621,259543,2,16384,4096,2,2
393,101289621,259543,3,32768,4096,2,2
393,101289621,259543,4,98304,4096,2,2
393,101289621,259543,5,196608,4096,2,2
393,101289621,259543,6,4403200,4096,2,2
393,101289621,259543,7,98922496,4096,2,2
393,101289621,259543,8,99340288,4096,2,2
393,101289621,259543,9,99782656,4096,2,2
393,101289621,259543,10,100110336,4096,2,2
393,101289621,259543,11,100216832,4096,2,2
394,101549167,258606,0,24576,4096,2,2
394,101549167,258606,1,40960,4096,2,2
394,101549167,258606,2,100052992,4096,2,2
394,101549167,258606,3,100290560,4096,2,2
394,101549167,258606,4,100782080,4096,2,2
394,101549167,258606,5,100900864,4096,2,2
394,101549167,258606,6,101015552,4096,2,2
394,101549167,258606,7,101044224,4096,2,2
394,101549167,258606,8,32768,4096,1,1
394,101549167,258606,9,196608,4096,1,1
394,101549167,258606,10,2428928,4096,1,1
394,101549167,258606,11,3108864,4096,1,1
395,101807776,261858,0,3108864,4096,4,4
395,101807776,261858,1,24576,4096,3,3
395,101807776,261858,2,40960,4096,3,3
395,101807776,261858,3,90112,4096,3,3
395,101807776,261858,4,98304,4096,3,3
395,101807776,261858,5,2428928,4096,3,3
395,101807776,261858,6,99913728,4096,3,3
395,101807776,261858,7,100290560,4096,3,3
395,101807776,261858,8,100564992,4096,3,3
395,101807776,261858,9,100696064,4096,3,3
395,101807776,261858,10,100769792,4096,3,3
395,101807776,261858,11,100782080,4096,3,3
396,102069637,261636,0,98304,4096,3,3
396,102069637,261636,1,90112,4096,2,2
396,102069637,261636,2,5492736,4096,2,2
396,102069637,261636,3,24219648,4096,2,2
396,102069637,261636,4,52109312,4096,2,2
396,102069637,261636,5,59338752,4096,2,2
396,102069637,261636,6,63737856,4096,2,2
396,102069637,261636,7,98656256,4096,2,2
396,102069637,261636,8,100786176,4096,2,2
396,102069637,261636,9,100909056,4096,2,2
396,102069637,261636,10,101036032,4096,2,2
396,102069637,261636,11,101122048,4096,2,2
397,102331276,261801,0,102301696,4096,11,11
397,102331276,261801,1,102002688,4096,9,9
397,102331276,261801,2,24576,4096,6,6
397,102331276,261801,3,40960,4096,6,6
397,102331276,261801,4,101015552,4096,6,6
397,102331276,261801,5,101044224,4096,6,6
397,102331276,261801,6,101625856,4096,6,6
397,102331276,261801,7,101810176,4096,6,6
397,102331276,261801,8,102277120,4096,6,6
397,102331276,261801,9,53248,4096,5,5
397,102331276,261801,10,143360,4096,5,5
397,102331276,261801,11,3108864,4096,5,5
398,102593080,261334,0,102391808,4096,6,6
398,102593080,261334,1,102539264,4096,6,6
398,102593080,261334,2,98304,4096,5,5
398,102593080,261334,3,102371328,4096,5,5
398,102593080,261334,4,102395904,4096,5,5
398,102593080,261334,5,90112,4096,4,4
398,102593080,261334,6,102436864,4096,4,4
398,102593080,261334,7,102506496,4096,4,4
398,102593080,261334,8,3108864,4096,3,3
398,102593080,261334,9,100569088,4096,3,3
398,102593080,261334,10,102002688,4096,3,3
398,102593080,261334,11,102301696,4096,3,3
399,102854417,261936,0,53248,4096,3,3
399,102854417,261936,1,143360,4096,3,3
399,102854417,261936,2,102490112,4096,3,3
399,102854417,261936,3,102514688,4096,3,3
399,102854417,261936,4,102584320,4096,3,3
399,102854417,261936,5,102678528,4096,3,3
399,102854417,261936,6,102686720,4096,3,3
399,102854417,261936,7,102727680,4096,3,3
399,102854417,261936,8,4321280,4096,2,2
399,102854417,261936,9,4354048,4096,2,2
399,102854417,261936,10,69750784,4096,2,2
399,102854417,261936,11,73682944,4096,2,2
400,103116356,255819,0,102301696,4096,5,5
400,103116356,255819,1,102539264,4096,5,5
400,103116356,255819,2,32768,4096,4,4
400,103116356,255819,3,196608,4096,4,4
400,103116356,255819,4,102281216,4096,4,4
400,103116356,255819,5,102457344,4096,4,4
400,103116356,255819,6,102711296,4096,4,4
400,103116356,255819,7,102854656,4096,4,4
400,103116356,255819,8,24576,4096,1,1
400,103116356,255819,9,40960,4096,1,1
400,103116356,255819,10,5492736,4096,1,1
400,103116356,255819,11,6766592,4096,1,1
401,103372178,254170,0,102539264,4096,7,7
401,103372178,254170,1,98304,4096,6,6
401,103372178,254170,2,90112,4096,5,5
401,103372178,254170,3,102395904,4096,5,5
401,103372178,254170,4,102436864,4096,5,5
401,103372178,254170,5,102506496,4096,5,5
401,103372178,254170,6,102600704,4096,5,5
401,103372178,254170,7,102686720,4096,5,5
401,103372178,254170,8,103227392,4096,5,5
401,103372178,254170,9,53248,4096,3,3
401,103372178,254170,10,143360,4096,3,3
401,103372178,254170,11,102678528,4096,3,3
402,103626351,258778,0,40960,4096,3,3
402,103626351,258778,1,102539264,4096,3,3
402,103626351,258778,2,8192,4096,2,2
402,103626351,258778,3,24576,4096,2,2
402,103626351,258778,4,90112,4096,2,2
402,103626351,258778,5,98304,4096,2,2
402,103626351,258778,6,135168,4096,2,2
402,103626351,258778,7,97198080,4096,2,2
402,103626351,258778,8,97247232,4096,2,2
402,103626351,258778,9,98066432,4096,2,2
402,103626351,258778,10,98828288,4096,2,2
402,103626351,258778,11,99057664,4096,2,2
403,103885132,247956,0,40960,4096,3,3
403,103885132,247956,1,24576,4096,2,2
403,103885132,247956,2,102526976,4096,2,2
403,103885132,247956,3,102596608,4096,2,2
403,103885132,247956,4,102686720,4096,2,2
403,103885132,247956,5,103481344,4096,2,2
403,103885132,247956,6,103489536,4096,2,2
403,103885132,247956,7,103587840,4096,2,2
403,103885132,247956,8,103759872,4096,2,2
403,103885132,247956,9,32768,4096,1,1
403,103885132,247956,10,53248,4096,1,1
403,103885132,247956,11,143360,4096,1,1
404,104133091,260678,0,103518208,4096,2,2
404,104133091,260678,1,8192,4096,1,1
404,104133091,260678,2,24576,4096,1,1
404,104133091,260678,3,32768,4096,1,1
404,104133091,260678,4,40960,4096,1,1
404,104133091,260678,5,53248,4096,1,1
404,104133091,260678,6,90112,4096,1,1
404,104133091,260678,7,98304,4096,1,1
404,104133091,260678,8,135168,4096,1,1
404,104133091,260678,9,143360,4096,1,1
404,104133091,260678,10,196608,4096,1,1
404,104133091,260678,11,4853760,4096,1,1
405,104393772,260200,0,24576,4096,1,1
405,104393772,260200,1,40960,4096,1,1
405,104393772,260200,2,3584000,4096,1,1
405,104393772,260200,3,6438912,4096,1,1
405,104393772,260200,4,15720448,4096,1,1
405,104393772,260200,5,15736832,4096,1,1
405,104393772,260200,6,16441344,4096,1,1
405,104393772,260200,7,26099712,4096,1,1
405,104393772,260200,8,26558464,4096,1,1
405,104393772,260200,9,26996736,4096,1,1
405,104393772,260200,10,27176960,4096,1,1
405,104393772,260200,11,27201536,4096,1,1
406,104653975,260011,0,98304,4096,3,3
406,104653975,260011,1,103518208,4096,3,3
406,104653975,260011,2,24576,4096,2,2
406,104653975,260011,3,32768,4096,2,2
406,104653975,260011,4,40960,4096,2,2
406,104653975,260011,5,90112,4096,2,2
406,104653975,260011,6,196608,4096,2,2
406,104653975,260011,7,3108864,4096,2,2
406,104653975,260011,8,4853760,4096,2,2
406,104653975,260011,9,6004736,4096,2,2
406,104653975,260011,10,92946432,4096,2,2
406,104653975,260011,11,96870400,4096,2,2
407,104913989,248612,0,53248,4096,2,2
407,104913989,248612,1,90112,4096,2,2
407,104913989,248612,2,98304,4096,2,2
407,104913989,248612,3,143360,4096,2,2
407,104913989,248612,4,2428928,4096,2,2
407,104913989,248612,5,3108864,4096,2,2
407,104913989,248612,6,102785024,4096,2,2
407,104913989,248612,7,102809600,4096,2,2
407,104913989,248612,8,103092224,4096,2,2
407,104913989,248612,9,103424000,4096,2,2
407,104913989,248612,10,103493632,4096,2,2
407,104913989,248612,11,103518208,4096,2,2
408,105162604,255005,0,24576,4096,3,3
408,105162604,255005,1,40960,4096,3,3
408,105162604,255005,2,104738816,4096,3,3
408,105162604,255005,3,104853504,4096,3,3
408,105162604,255005,4,104898560,4096,3,3
408,105162604,255005,5,104910848,4096,3,3
408,105162604,255005,6,104972288,4096,3,3
408,105162604,255005,7,104976384,4096,3,3
408,105162604,255005,8,3108864,4096,1,1
408,105162604,255005,9,4403200,4096,1,1
408,105162604,255005,10,4853760,4096,1,1
408,105162604,255005,11,4972544,4096,1,1
409,105417612,258980,0,16384,4096,2,2
409,105417612,258980,1,98304,4096,2,2
409,105417612,258980,2,102502400,4096,2,2
409,105417612,258980,3,102518784,4096,2,2
409,105417612,258980,4,102883328,4096,2,2
409,105417612,258980,5,103485440,4096,2,2
409,105417612,258980,6,103682048,4096,2,2
409,105417612,258980,7,104783872,4096,2,2
409,105417612,258980,8,6684672,4096,1,1
409,105417612,258980,9,9924608,4096,1,1
409,105417612,258980,10,10383360,4096,1,1
409,105417612,258980,11,10907648,4096,1,1
410,105676595,258965,0,32768,4096,1,1
410,105676595,258965,1,90112,4096,1,1
410,105676595,258965,2,98304,4096,1,1
410,105676595,258965,3,196608,4096,1,1
410,105676595,258965,4,4366336,4096,1,1
410,105676595,258965,5,4853760,4096,1,1
410,105676595,258965,6,4972544,4096,1,1
410,105676595,258965,7,6004736,4096,1,1
410,105676595,258965,8,14954496,4096,1,1
410,105676595,258965,9,34426880,4096,1,1
410,105676595,258965,10,81772544,4096,1,1
410,105676595,258965,11,83156992,4096,1,1
411,105935563,261413,0,105201664,4096,3,3
411,105935563,261413,1,24576,4096,2,2
411,105935563,261413,2,40960,4096,2,2
411,105935563,261413,3,53248,4096,2,2
411,105935563,261413,4,90112,4096,2,2
411,105935563,261413,5,98304,4096,2,2
411,105935563,261413,6,143360,4096,2,2
411,105935563,261413,7,103493632,4096,2,2
411,105935563,261413,8,103518208,4096,2,2
411,105935563,261413,9,104288256,4096,2,2
411,105935563,261413,10,104689664,4096,2,2
411,105935563,261413,11,104783872,4096,2,2
412,106196979,261707,0,53248,4096,3,3
412,106196979,261707,1,143360,4096,3,3
412,106196979,261707,2,103493632,4096,3,3
412,106196979,261707,3,103518208,4096,3,3
412,106196979,261707,4,104783872,4096,3,3
412,106196979,261707,5,104894464,4096,3,3
412,106196979,261707,6,105201664,4096,3,3
412,106196979,261707,7,105590784,4096,3,3
412,106196979,261707,8,90112,4096,2,2
412,106196979,261707,9,98304,4096,2,2
412,106196979,261707,10,104288256,4096,2,2
412,106196979,261707,11,104689664,4096,2,2
413,106458689,257723,0,105304064,4096,2,2
413,106458689,257723,1,24576,4096,1,1
413,106458689,257723,2,40960,4096,1,1
413,106458689,257723,3,90112,4096,1,1
413,106458689,257723,4,98304,4096,1,1
413,106458689,257723,5,2428928,4096,1,1
413,106458689,257723,6,3108864,4096,1,1
413,106458689,257723,7,10907648,4096,1,1
413,106458689,257723,8,20512768,4096,1,1
413,106458689,257723,9,21831680,4096,1,1
413,106458689,257723,10,32428032,4096,1,1
413,106458689,257723,11,49418240,4096,1,1
414,106716415,260815,0,40960,4096,3,3
414,106716415,260815,1,105304064,4096,3,3
414,106716415,260815,2,24576,4096,2,2
414,106716415,260815,3,104894464,4096,2,2
414,106716415,260815,4,104910848,4096,2,2
414,106716415,260815,5,104972288,4096,2,2
414,106716415,260815,6,104976384,4096,2,2
414,106716415,260815,7,105201664,4096,2,2
414,106716415,260815,8,105230336,4096,2,2
414,106716415,260815,9,106082304,4096,2,2
414,106716415,260815,10,8192,4096,1,1
414,106716415,260815,11,32768,4096,1,1
415,106977233,259524,0,24576,4096,3,3
415,106977233,259524,1,40960,4096,3,3
415,106977233,259524,2,53248,4096,3,3
415,106977233,259524,3,143360,4096,3,3
415,106977233,259524,4,104783872,4096,3,3
415,106977233,259524,5,104894464,4096,3,3
415,106977233,259524,6,104910848,4096,3,3
415,106977233,259524,7,104972288,4096,3,3
415,106977233,259524,8,104976384,4096,3,3
415,106977233,259524,9,105201664,4096,3,3
415,106977233,259524,10,105230336,4096,3,3
415,106977233,259524,11,105304064,4096,3,3
416,107236760,251528,0,98304,4096,2,2
416,107236760,251528,1,8192,4096,1,1
416,107236760,251528,2,16384,4096,1,1
416,107236760,251528,3,53248,4096,1,1
416,107236760,251528,4,90112,4096,1,1
416,107236760,251528,5,135168,4096,1,1
416,107236760,251528,6,143360,4096,1,1
416,107236760,251528,7,19345408,4096,1,1
416,107236760,251528,8,48312320,4096,1,1
416,107236760,251528,9,99057664,4096,1,1
416,107236760,251528,10,99340288,4096,1,1
416,107236760,251528,11,103669760,4096,1,1
417,107488291,258498,0,32768,4096,2,2
417,107488291,258498,1,90112,4096,2,2
417,107488291,258498,2,98304,4096,2,2
417,107488291,258498,3,196608,4096,2,2
417,107488291,258498,4,105238528,4096,2,2
417,107488291,258498,5,105627648,4096,2,2
417,107488291,258498,6,106184704,4096,2,2
417,107488291,258498,7,106348544,4096,2,2
417,107488291,258498,8,106487808,4096,2,2
417,107488291,258498,9,106586112,4096,2,2
417,107488291,258498,10,106758144,4096,2,2
417,107488291,258498,11,106946560,4096,2,2
418,107746792,245693,0,5156864,4096,2,2
418,107746792,245693,1,6668288,4096,2,2
418,107746792,245693,2,88551424,4096,2,2
418,107746792,245693,3,89509888,4096,2,2
418,107746792,245693,4,96960512,4096,2,2
418,107746792,245693,5,97771520,4096,2,2
418,107746792,245693,6,98418688,4096,2,2
418,107746792,245693,7,98607104,4096,2,2
418,107746792,245693,8,24576,4096,1,1
418,107746792,245693,9,40960,4096,1,1
418,107746792,245693,10,6676480,4096,1,1
418,107746792,245693,11,9658368,4096,1,1
419,107992488,257371,0,53248,4096,1,1
419,107992488,257371,1,143360,4096,1,1
419,107992488,257371,2,22585344,4096,1,1
419,107992488,257371,3,31428608,4096,1,1
419,107992488,257371,4,32849920,4096,1,1
419,107992488,257371,5,38268928,4096,1,1
419,107992488,257371,6,39260160,4096,1,1
419,107992488,257371,7,70623232,4096,1,1
419,107992488,257371,8,80900096,4096,1,1
419,107992488,257371,9,86163456,4096,1,1
419,107992488,257371,10,105201664,4096,1,1
419,107992488,257371,11,105590784,4096,1,1
420,108249862,249114,0,98304,4096,2,2
420,108249862,249114,1,9924608,4096,2,2
420,108249862,249114,2,10383360,4096,2,2
420,108249862,249114,3,102445056,4096,2,2
420,108249862,249114,4,102559744,4096,2,2
420,108249862,249114,5,103112704,4096,2,2
420,108249862,249114,6,103387136,4096,2,2
420,108249862,249114,7,103612416,4096,2,2
420,108249862,249114,8,106319872,4096,2,2
420,108249862,249114,9,16384,4096,1,1
420,108249862,249114,10,90112,4096,1,1
420,108249862,249114,11,4321280,4096,1,1
421,108498979,259009,0,98304,4096,4,4
421,108498979,259009,1,90112,4096,3,3
421,108498979,259009,2,107589632,4096,3,3
421,108498979,259009,3,107597824,4096,3,3
421,108498979,259009,4,107692032,4096,3,3
421,108498979,259009,5,108097536,4096,3,3
421,108498979,259009,6,108302336,4096,3,3
421,108498979,259009,7,108359680,4096,3,3
421,108498979,259009,8,53248,4096,2,2
421,108498979,259009,9,143360,4096,2,2
421,108498979,259009,10,6066176,4096,2,2
421,108498979,259009,11,31555584,4096,2,2
422,108757991,257072,0,53248,4096,3,3
422,108757991,257072,1,143360,4096,3,3
422,108757991,257072,2,106291200,4096,3,3
422,108757991,257072,3,106360832,4096,3,3
422,108757991,257072,4,107118592,4096,3,3
422,108757991,257072,5,107794432,4096,3,3
422,108757991,257072,6,108015616,4096,3,3
422,108757991,257072,7,108666880,4096,3,3
422,108757991,257072,8,0,4096,1,1
422,108757991,257072,9,167936,4096,1,1
422,108757991,257072,10,4972544,4096,1,1
422,108757991,257072,11,14954496,4096,1,1
423,109015066,261587,0,24576,4096,2,2
423,109015066,261587,1,40960,4096,2,2
423,109015066,261587,2,107769856,4096,2,2
423,109015066,261587,3,107806720,4096,2,2
423,109015066,261587,4,108269568,4096,2,2
423,109015066,261587,5,108576768,4096,2,2
423,109015066,261587,6,108785664,4096,2,2
423,109015066,261587,7,108998656,4096,2,2
423,109015066,261587,8,32768,4096,1,1
423,109015066,261587,9,53248,4096,1,1
423,109015066,261587,10,90112,4096,1,1
423,109015066,261587,11,98304,4096,1,1
424,109276656,256597,0,16384,4096,1,1
424,109276656,256597,1,98304,4096,1,1
424,109276656,256597,2,106569728,4096,1,1
424,109276656,256597,3,106799104,4096,1,1
424,109276656,256597,4,107110400,4096,1,1
424,109276656,256597,5,107122688,4096,1,1
424,109276656,256597,6,108285952,4096,1,1
424,109276656,256597,7,108593152,4096,1,1
425,109533256,230910,0,24576,4096,3,3
