recipient_group,rank,source_group,overlap_fraction,overlap_windows,distance,class_match,forced
37,6,6,0.000742,23,31497049,0,False
37,7,29,0.000680,22,7354521,1,False
37,8,1,0.000669,20,36741496,0,False
37,9,25,0.000649,21,11549679,1,False
37,10,24,0.000618,20,12597178,0,False
37,11,32,0.000618,20,4202210,0,False
37,12,34,0.000618,20,2103881,1,False
37,13,8,0.000587,19,29392144,0,False
37,14,11,0.000587,19,26248384,0,False
37,15,26,0.000587,19,10500014,0,False
37,16,14,0.000556,18,23089914,0,False
37,17,22,0.000556,18,14700193,0,False
37,18,23,0.000556,18,13645959,0,False
37,19,9,0.000525,17,28345366,1,False
37,20,10,0.000525,17,27296350,0,False
37,21,16,0.000525,17,20994756,0,False
37,22,19,0.000525,17,17848530,0,False
37,23,27,0.000525,17,9456641,0,False
37,24,31,0.000525,17,5257999,0,False
37,25,7,0.000494,16,30446869,0,False
37,26,20,0.000494,16,16799613,0,False
37,27,30,0.000494,16,6308375,0,False
37,28,33,0.000494,16,3156814,0,False
37,29,12,0.000463,15,25197802,0,False
37,30,13,0.000463,15,24140189,0,False
37,31,15,0.000463,15,22041545,0,False
38,0,5,0.006571,186,33595296,0,False
38,1,37,0.005120,162,0,0,False
38,2,4,0.004824,152,34643621,0,False
38,3,3,0.003856,122,35691582,1,False
38,4,2,0.003326,101,36740428,1,False
38,5,36,0.001991,63,1047692,0,False
38,6,25,0.000790,25,12597371,0,False
38,7,30,0.000790,25,7356067,0,False
38,8,8,0.000695,22,30439836,1,False
38,9,9,0.000664,21,29393058,0,False
38,10,10,0.000664,21,28344042,1,False
38,11,12,0.000664,21,26245494,1,False
38,12,26,0.000664,21,11547706,1,False
38,13,34,0.000664,21,3151573,0,False
38,14,7,0.000632,20,31494561,1,False
38,15,11,0.000632,20,27296076,1,False
38,16,6,0.000613,19,32544741,1,False
38,17,27,0.000600,19,10504333,1,False
38,18,29,0.000600,19,8402213,0,False
38,19,0,0.000584,15,38838877,1,False
38,20,15,0.000569,18,23089237,1,False
38,21,22,0.000569,18,15747885,1,False
38,22,35,0.000569,18,2101420,1,False
38,23,14,0.000537,17,24137606,1,False
38,24,18,0.000537,17,19943701,1,False
38,25,19,0.000537,17,18896222,1,False
38,26,20,0.000537,17,17847305,1,False
38,27,23,0.000537,17,14693651,1,False
38,28,28,0.000537,17,9456361,1,False
38,29,32,0.000537,17,5249902,1,False
38,30,13,0.000506,16,25187881,1,False
38,31,16,0.000506,16,22042448,1,False
39,0,5,0.005193,147,34645391,0,False
39,1,4,0.005173,163,35693716,0,False
39,2,38,0.004867,154,0,0,False
39,3,37,0.004556,147,1050095,0,False
39,4,3,0.003917,126,36741677,0,False
39,5,2,0.003326,101,37790523,0,False
39,6,36,0.001798,58,2097787,1,False
39,7,26,0.000837,27,12597801,0,False
39,8,29,0.000837,27,9452308,0,False
39,9,34,0.000775,25,4201668,0,False
39,10,10,0.000682,22,29394137,0,False
39,11,25,0.000682,22,13647466,0,False
39,12,12,0.000651,21,27295589,0,False
39,13,27,0.000651,21,11554428,0,False
39,14,6,0.000613,19,33594836,0,False
39,15,9,0.000589,19,30443153,0,False
39,16,14,0.000589,19,25187701,0,False
39,17,19,0.000589,19,19946317,0,False
39,18,22,0.000589,19,16797980,0,False
39,19,24,0.000589,19,14694965,0,False
39,20,0,0.000584,15,39888972,0,False
39,21,7,0.000558,18,32544656,0,False
39,22,8,0.000558,18,31489931,0,False
39,23,11,0.000558,18,28346171,0,False
39,24,18,0.000558,18,20993796,0,False
39,25,30,0.000558,18,8406162,1,False
39,26,32,0.000558,18,6299997,0,False
39,27,1,0.000535,16,38839283,0,False
39,28,16,0.000527,17,23092543,0,False
39,29,28,0.000527,17,10506456,0,False
39,30,31,0.000527,17,7355786,1,False
39,31,15,0.000496,16,24139332,0,False
40,0,5,0.004275,121,35694601,1,False
40,1,4,0.004094,129,36742926,1,False
40,2,39,0.003720,120,0,0,False
40,3,38,0.003698,117,1049210,0,False
40,4,3,0.003171,102,37790887,0,False
40,5,37,0.003028,98,2099305,1,False
40,6,2,0.002898,88,38839733,0,False
40,7,36,0.001575,51,3146997,0,False
40,8,0,0.000934,24,40938182,0,False
40,9,10,0.000926,30,30443347,0,False
40,10,22,0.000864,28,17847190,0,False
40,11,25,0.000864,28,14696676,1,False
40,12,32,0.000834,27,7349207,0,False
40,13,6,0.000807,25,34644046,0,False
40,14,8,0.000803,26,32539141,0,False
40,15,9,0.000772,25,31492363,1,False
40,16,23,0.000772,25,16792956,0,False
40,17,24,0.000741,24,15744175,0,False
40,18,26,0.000741,24,13647011,0,False
40,19,29,0.000741,24,10501518,1,False
40,20,34,0.000741,24,5250878,1,False
40,21,15,0.000711,23,25188542,0,False
40,22,7,0.000710,23,33593866,0,False
40,23,16,0.000710,23,24141753,0,False
40,24,19,0.000710,23,20995527,0,False
40,25,27,0.000710,23,12603638,0,False
40,26,1,0.000703,21,39888493,0,False
40,27,11,0.000679,22,29395381,0,False
40,28,12,0.000679,22,28344799,0,False
40,29,13,0.000679,22,27287186,0,False
40,30,33,0.000679,22,6303811,0,False
40,31,14,0.000648,21,26236911,0,False
41,0,40,0.003607,116,0,1,False
41,1,5,0.002932,83,36742773,1,False
41,2,4,0.002793,88,37791098,1,False
41,3,38,0.002560,81,2097382,0,False
41,4,39,0.002394,77,1048172,0,False
41,5,2,0.002108,64,39887905,0,False
41,6,3,0.001959,63,38839059,0,False
41,7,37,0.001959,63,3147477,1,False
41,8,36,0.001181,38,4195169,0,False
41,9,25,0.000933,30,15744848,1,False
41,10,27,0.000839,27,13651810,0,False
41,11,29,0.000839,27,11549690,1,False
41,12,10,0.000808,26,31491519,0,False
41,13,19,0.000808,26,22043699,0,False
41,14,0,0.000778,20,41986354,0,False
41,15,8,0.000746,24,33587313,0,False
41,16,14,0.000746,24,27285083,0,False
41,17,24,0.000746,24,16792347,0,False
41,18,26,0.000746,24,14695183,0,False
41,19,22,0.000715,23,18895362,0,False
41,20,30,0.000684,22,10503544,0,False
41,21,32,0.000684,22,8397379,0,False
41,22,9,0.000653,21,32540535,1,False
41,23,15,0.000653,21,26236714,0,False
41,24,31,0.000653,21,9453168,0,False
41,25,34,0.000653,21,6299050,1,False
41,26,13,0.000622,20,28335358,0,False
41,27,6,0.000613,19,35692218,0,False
41,28,11,0.000591,19,30443553,0,False
41,29,28,0.000591,19,12603838,0,False
41,30,35,0.000591,19,5248897,0,False
41,31,18,0.000560,18,23091178,0,False
42,0,41,0.004241,136,0,0,False
42,1,5,0.003709,105,37790519,0,False
42,2,4,0.003523,111,38838844,0,False
42,3,40,0.003305,106,1047746,0,False
42,4,38,0.003160,100,3145128,1,False
42,5,39,0.003087,99,2095918,0,False
42,6,3,0.002682,86,39886805,1,False
42,7,2,0.002536,77,40935651,1,False
42,8,37,0.002089,67,4195223,0,False
42,9,36,0.001060,34,5242915,0,False
42,10,10,0.000780,25,32539265,1,False
42,11,0,0.000739,19,43034100,1,False
42,12,25,0.000717,23,16792594,0,False
42,13,35,0.000686,22,6296643,1,False
42,14,6,0.000678,21,36739964,1,False
42,15,22,0.000655,21,19943108,1,False
42,16,26,0.000655,21,15742929,1,False
42,17,30,0.000655,21,11551290,0,False
42,18,9,0.000624,20,33588281,0,False
42,19,27,0.000624,20,14699556,1,False
42,20,11,0.000592,19,31491299,1,False
42,21,20,0.000592,19,22042528,1,False
42,22,24,0.000592,19,17840093,1,False
42,23,29,0.000592,19,12597436,0,False
42,24,32,0.000592,19,9445125,1,False
42,25,12,0.000561,18,30440717,1,False
42,26,15,0.000561,18,27284460,1,False
42,27,19,0.000561,18,23091445,1,False
42,28,34,0.000561,18,7346796,0,False
42,29,23,0.000530,17,18888874,1,False
42,30,33,0.000530,17,8399729,1,False
42,31,1,0.000502,15,41984411,1,False
43,0,42,0.007546,242,0,1,False
43,1,41,0.003824,123,1047797,0,False
43,2,5,0.003497,99,38838316,0,False
43,3,4,0.003206,101,39886641,0,False
43,4,38,0.003192,101,4192925,1,False
43,5,40,0.003164,102,2095543,0,False
43,6,39,0.002760,89,3143715,0,False
43,7,3,0.002736,88,40934602,1,False
43,8,2,0.002404,73,41983448,1,False
43,9,37,0.002078,67,5243020,0,False
43,10,36,0.001241,40,6290712,0,False
43,11,32,0.000868,28,10492922,1,False
43,12,10,0.000775,25,33587062,1,False
43,13,22,0.000713,23,20990905,1,False
43,14,33,0.000713,23,9447526,1,False
43,15,6,0.000710,22,37787761,1,False
43,16,11,0.000682,22,32539096,1,False
43,17,24,0.000682,22,18887890,1,False
43,18,29,0.000682,22,13645233,0,False
43,19,0,0.000661,17,44081897,1,False
43,20,26,0.000651,21,16790726,1,False
43,21,28,0.000651,21,14699381,1,False
43,22,30,0.000651,21,12599087,0,False
43,23,9,0.000620,20,34636078,0,False
43,24,23,0.000620,20,19936671,1,False
43,25,27,0.000620,20,15747353,1,False
43,26,34,0.000620,20,8394593,0,False
43,27,1,0.000602,18,43032208,1,False
43,28,13,0.000589,19,30430901,1,False
43,29,14,0.000589,19,29380626,1,False
43,30,25,0.000589,19,17840391,0,False
43,31,7,0.000558,18,36737581,1,False
44,0,43,0.006761,218,0,0,False
44,1,42,0.006080,195,1046219,0,False
44,2,41,0.003513,113,2094016,0,False
44,3,4,0.002698,85,40932860,0,False
44,4,40,0.002624,85,3141762,0,False
44,5,5,0.002614,74,39884535,0,False
44,6,39,0.002325,75,4189934,1,False
44,7,2,0.002141,65,43029667,0,False
44,8,38,0.002117,67,5239144,0,False
44,9,3,0.001834,59,41980821,0,False
44,10,37,0.001545,50,6289239,0,False
44,11,36,0.001387,45,7336931,1,False
44,12,25,0.000709,23,18886610,0,False
44,13,29,0.000709,23,14691452,0,False
44,14,0,0.000700,18,45128116,0,False
44,15,23,0.000647,21,20982890,0,False
44,16,24,0.000647,21,19934109,0,False
44,17,32,0.000647,21,11539141,0,False
44,18,8,0.000616,20,36729075,0,False
44,19,10,0.000616,20,34633281,0,False
44,20,19,0.000585,19,25185461,0,False
44,21,22,0.000585,19,22037124,0,False
44,22,26,0.000585,19,17836945,0,False
44,23,33,0.000585,19,10493745,0,False
44,24,34,0.000585,19,9440812,0,False
44,25,1,0.000569,17,44078427,0,False
44,26,14,0.000554,18,30426845,0,False
44,27,18,0.000554,18,26232940,0,False
44,28,20,0.000554,18,24136544,0,False
44,29,11,0.000524,17,33585315,0,False
44,30,31,0.000524,17,12594930,1,False
44,31,6,0.000516,16,38833980,0,False
45,0,44,0.002310,75,0,1,False
45,1,43,0.002264,73,1051863,0,False
45,2,42,0.002058,66,2098082,0,False
45,3,5,0.001731,49,40936398,0,False
45,4,40,0.001667,54,4193625,0,False
45,5,38,0.001612,51,6291007,0,False
45,6,39,0.001550,50,5241797,1,False
45,7,41,0.001523,49,3145879,0,False
45,8,2,0.001482,45,44081530,0,False
45,9,4,0.001460,46,41984723,0,False
45,10,36,0.001078,35,8388794,1,False
45,11,37,0.001050,34,7341102,0,False
45,12,3,0.001026,33,43032684,0,False
45,13,10,0.000829,27,35685144,0,False
45,14,0,0.000817,21,46179979,0,False
45,15,30,0.000768,25,14697169,1,False
45,16,26,0.000765,25,18888808,0,False
45,17,6,0.000742,23,39885843,0,False
45,18,29,0.000735,24,15743315,0,False
45,19,32,0.000735,24,12591004,0,False
45,20,7,0.000678,22,38835663,0,False
45,21,25,0.000676,22,19938473,0,False
45,22,23,0.000673,22,22034753,0,False
45,23,15,0.000649,21,30430339,0,False
45,24,9,0.000646,21,36734160,0,False
45,25,22,0.000646,21,23088987,0,False
45,26,24,0.000643,21,20985972,0,False
45,27,12,0.000616,20,33586596,0,False
45,28,27,0.000615,20,17845435,0,False
45,29,14,0.000613,20,31478708,0,False
45,30,8,0.000584,19,37780938,0,False
45,31,31,0.000581,19,13646793,1,False
46,0,45,0.001132,37,0,0,False
46,1,36,0.001078,35,9437403,0,False
46,2,39,0.000992,32,6290406,0,False
46,3,22,0.000984,32,24137596,0,False
46,4,4,0.000984,31,43033332,1,False
46,5,26,0.000980,32,19937417,0,False
46,6,6,0.000968,30,40934452,0,False
46,7,40,0.000957,31,5242234,1,False
46,8,5,0.000954,27,41985007,1,False
46,9,43,0.000930,30,2100472,0,False
46,10,29,0.000917,30,16791924,1,False
46,11,44,0.000893,29,1048609,0,False
46,12,30,0.000891,29,15745778,0,False
46,13,25,0.000890,29,20987082,1,False
46,14,41,0.000871,28,4194488,1,False
46,15,18,0.000857,28,28333412,0,False
46,16,38,0.000853,27,7339616,0,False
46,17,28,0.000828,27,17846072,0,False
46,18,24,0.000827,27,22034581,0,False
46,19,10,0.000798,26,36733753,0,False
46,20,9,0.000769,25,37782769,1,False
46,21,27,0.000769,25,18894044,0,False
46,22,2,0.000757,23,45130139,0,False
46,23,37,0.000741,24,8389711,1,False
46,24,7,0.000739,24,39884272,0,False
46,25,8,0.000738,24,38829547,0,False
46,26,14,0.000735,24,32527317,0,False
46,27,15,0.000711,23,31478948,0,False
46,28,12,0.000708,23,34635205,0,False
46,29,34,0.000703,23,11541284,1,False
46,30,0,0.000700,18,47228588,0,False
46,31,11,0.000674,22,35685787,0,False
47,0,4,0.001365,43,44083123,1,False
47,1,45,0.001348,44,1049791,0,False
47,2,40,0.001328,43,6292025,1,False
47,3,44,0.001232,40,2098400,0,False
47,4,36,0.001171,38,10487194,0,False
47,5,43,0.001117,36,3150263,0,False
47,6,5,0.001095,31,43034798,1,False
47,7,26,0.001072,35,20987208,0,False
47,8,41,0.001057,34,5244279,1,False
47,9,39,0.001054,34,7340197,0,False
47,10,37,0.001050,34,9439502,1,False
47,11,22,0.001046,34,25187387,0,False
47,12,46,0.001042,34,0,1,False
47,13,10,0.001013,33,37783544,0,False
47,14,0,0.001012,26,48278379,0,False
47,15,42,0.000998,32,4196482,0,False
47,16,25,0.000983,32,22036873,1,False
47,17,32,0.000980,32,14689404,0,False
47,18,2,0.000922,28,46179930,0,False
47,19,28,0.000889,29,18895863,0,False
47,20,24,0.000888,29,23084372,0,False
47,21,29,0.000888,29,17841715,1,False
47,22,6,0.000871,27,41984243,0,False
47,23,38,0.000853,27,8389407,0,False
47,24,30,0.000829,27,16795569,0,False
47,25,34,0.000827,27,12591075,1,False
47,26,23,0.000796,26,24133153,0,False
47,27,8,0.000768,25,39879338,0,False
47,28,15,0.000741,24,32528739,0,False
47,29,7,0.000739,24,40934063,0,False
47,30,19,0.000735,24,28335724,0,False
47,31,11,0.000735,24,36735578,0,False
48,0,44,0.001171,38,3146918,1,False
48,1,43,0.001055,34,4198781,0,False
48,2,36,0.000955,31,11535712,1,False
48,3,45,0.000918,30,2098309,1,False
48,4,47,0.000858,28,0,0,False
48,5,38,0.000790,25,9437925,0,False
48,6,42,0.000780,25,5245000,0,False
48,7,40,0.000772,25,7340543,0,False
48,8,30,0.000737,24,17844087,1,False
48,9,41,0.000715,23,6292797,0,False
48,10,6,0.000710,22,43032761,0,False
48,11,4,0.000698,22,45131641,0,False
48,12,2,0.000692,21,47228448,0,False
48,13,39,0.000682,22,8388715,1,False
48,14,9,0.000677,22,39881078,0,False
48,15,25,0.000676,22,23085391,0,False
48,16,26,0.000674,22,22035726,0,False
48,17,11,0.000643,21,37784096,0,False
48,18,24,0.000643,21,24132890,0,False
48,19,5,0.000636,18,44083316,0,False
48,20,37,0.000618,20,10488020,0,False
48,21,19,0.000613,20,29384242,0,False
48,22,29,0.000611,20,18890233,0,False
48,23,15,0.000587,19,33577257,0,False
48,24,7,0.000585,19,41982581,0,False
48,25,10,0.000583,19,38832062,0,False
48,26,46,0.000581,19,1048518,0,False
48,27,31,0.000580,19,16793711,1,False
48,28,23,0.000579,19,25181671,0,False
48,29,8,0.000553,18,40927856,0,False
48,30,28,0.000552,18,19944381,0,False
48,31,34,0.000549,18,13639593,0,False
49,0,44,0.001509,49,4201347,1,False
49,1,42,0.001247,40,6299429,0,False
49,2,43,0.001241,40,5253210,0,False
49,3,40,0.001111,36,8394972,0,False
49,4,47,0.001108,36,1054429,0,False
49,5,45,0.001077,35,3152738,1,False
49,6,36,0.000955,31,12590141,1,False
49,7,2,0.000955,29,48282877,0,False
49,8,4,0.000889,28,46186070,0,False
49,9,0,0.000856,22,50381326,0,False
49,10,38,0.000853,27,10492354,0,False
49,11,37,0.000834,27,11542449,0,False
49,12,41,0.000808,26,7347226,0,False
49,13,25,0.000800,26,24139820,0,False
49,14,48,0.000800,26,0,1,False
49,15,39,0.000744,24,9443144,1,False
49,16,32,0.000738,24,16792351,0,False
49,17,5,0.000707,20,45137745,0,False
49,18,30,0.000677,22,18898516,1,False
49,19,10,0.000646,21,39886491,0,False
49,20,31,0.000646,21,17848140,1,False
49,21,35,0.000646,21,13643869,0,False
49,22,24,0.000615,20,25187319,0,False
49,23,26,0.000615,20,23090155,0,False
49,24,33,0.000615,20,15746955,0,False
49,25,46,0.000615,20,2102947,0,False
49,26,22,0.000585,19,27290334,0,False
49,27,23,0.000585,19,26236100,0,False
49,28,34,0.000585,19,14694022,0,False
49,29,1,0.000569,17,49331637,0,False
49,30,8,0.000554,18,41982285,0,False
49,31,11,0.000554,18,38838525,0,False
50,0,49,0.001477,48,0,0,False
50,1,40,0.001111,36,9443591,1,False
50,2,36,0.001048,34,13638760,0,False
50,3,44,0.000955,31,5249966,0,False
50,4,46,0.000951,31,3151566,1,False
50,5,47,0.000951,31,2103048,1,False
50,6,5,0.000919,26,46186364,1,False
50,7,43,0.000837,27,6301829,0,False
50,8,37,0.000834,27,12591068,1,False
50,9,45,0.000828,27,4201357,0,False
50,10,4,0.000825,26,47234689,1,False
50,11,39,0.000806,26,10491763,0,False
50,12,48,0.000797,26,1048619,0,False
50,13,6,0.000775,24,45135809,0,False
50,14,10,0.000767,25,40935110,0,False
50,15,7,0.000739,24,44085629,0,False
50,16,22,0.000738,24,28338953,0,False
50,17,30,0.000737,24,19947135,0,False
50,18,24,0.000736,24,26235938,0,False
50,19,26,0.000736,24,24138774,0,False
50,20,29,0.000736,24,20993281,1,False
50,21,31,0.000736,24,18896759,0,False
50,22,0,0.000700,18,51429945,0,False
50,23,42,0.000686,22,7348048,0,False
50,24,41,0.000684,22,8395845,1,False
50,25,9,0.000677,22,41984126,1,False
50,26,2,0.000659,20,49331496,0,False
50,27,27,0.000646,21,23095401,0,False
50,28,25,0.000645,21,25188439,1,False
50,29,32,0.000644,21,17840970,0,False
50,30,33,0.000614,20,16795574,0,False
50,31,14,0.000613,20,36728674,0,False
51,0,50,0.002149,70,0,0,False
51,1,49,0.002000,65,1048664,1,False
51,2,36,0.001233,40,14687424,1,False
51,3,44,0.001232,40,6298630,1,False
51,4,47,0.001228,40,3151712,0,False
51,5,40,0.001173,38,10492255,0,False
51,6,46,0.001044,34,4200230,0,False
51,7,25,0.000952,31,26237103,0,False
51,8,37,0.000927,30,13639732,0,False
51,9,48,0.000921,30,2097283,1,False
51,10,4,0.000889,28,48283353,0,False
51,11,0,0.000778,20,52478609,0,False
51,12,43,0.000775,25,7350493,0,False
51,13,39,0.000775,25,11540427,1,False
51,14,24,0.000767,25,27284602,0,False
51,15,28,0.000767,25,23096093,0,False
51,16,45,0.000767,25,5250021,1,False
51,17,42,0.000748,24,8396712,0,False
51,18,8,0.000738,24,44079568,0,False
51,19,33,0.000737,24,17844238,0,False
51,20,38,0.000727,23,12589637,0,False
51,21,5,0.000707,20,47235028,0,False
51,22,10,0.000706,23,41983774,0,False
51,23,26,0.000706,23,25187438,0,False
51,24,41,0.000684,22,9444509,0,False
51,25,6,0.000678,21,46184473,0,False
51,26,30,0.000676,22,20995799,1,False
51,27,11,0.000675,22,40935808,0,False
51,28,12,0.000647,21,39885226,0,False
51,29,18,0.000645,21,33583433,0,False
51,30,34,0.000645,21,16791305,0,False
51,31,2,0.000626,19,50380160,0,False
52,0,51,0.002640,86,0,0,False
52,1,49,0.002400,78,2096495,0,False
52,2,50,0.001993,65,1047831,1,False
52,3,40,0.001204,39,11540086,1,False
52,4,44,0.001201,39,7346461,0,False
52,5,46,0.001164,38,5248061,1,False
52,6,47,0.001103,36,4199543,1,False
52,7,0,0.001089,28,53526440,0,False
52,8,36,0.000986,32,15735255,0,False
52,9,4,0.000952,30,49331184,1,False
52,10,45,0.000950,31,6297852,0,False
52,11,43,0.000899,29,8398324,0,False
52,12,5,0.000883,25,48282859,1,False
52,13,24,0.000858,28,28332433,0,False
52,14,32,0.000827,27,19937465,0,False
52,15,2,0.000823,25,51427991,0,False
52,16,7,0.000801,26,46182124,0,False
52,17,29,0.000797,26,23089776,1,False
52,18,37,0.000772,25,14687563,1,False
52,19,27,0.000769,25,25191896,0,False
52,20,25,0.000768,25,27284934,1,False
52,21,48,0.000766,25,3145114,0,False
52,22,42,0.000748,24,9444543,0,False
52,23,39,0.000744,24,12588258,0,False
52,24,6,0.000742,23,47232304,0,False
52,25,30,0.000737,24,22043630,0,False
52,26,10,0.000736,24,43031605,0,False
52,27,18,0.000735,24,34631264,0,False
52,28,34,0.000735,24,17839136,1,False
52,29,9,0.000708,23,44080621,1,False
52,30,20,0.000707,23,32534868,0,False
52,31,23,0.000705,23,29381214,0,False
53,0,52,0.002948,96,0,1,False
53,1,51,0.002487,81,1048408,0,False
53,2,50,0.001689,55,2096239,1,False
53,3,49,0.001446,47,3144903,0,False
53,4,40,0.000926,30,12588494,1,False
53,5,44,0.000924,30,8394869,0,False
53,6,47,0.000921,30,5247951,1,False
53,7,43,0.000837,27,9446732,0,False
53,8,46,0.000829,27,6296469,1,False
53,9,36,0.000801,26,16783663,0,False
53,10,26,0.000768,25,27283677,0,False
53,11,34,0.000768,25,18887544,1,False
53,12,48,0.000768,25,4193522,0,False
53,13,45,0.000737,24,7346260,0,False
53,14,39,0.000713,23,13636666,0,False
53,15,24,0.000706,23,29380841,0,False
53,16,25,0.000706,23,28333342,1,False
53,17,29,0.000706,23,24138184,1,False
53,18,37,0.000680,22,15735971,1,False
53,19,5,0.000671,19,49331267,1,False
53,20,41,0.000653,21,11540748,1,False
53,21,0,0.000623,16,54574848,0,False
53,22,12,0.000616,20,41981465,0,False
53,23,27,0.000615,20,26240304,0,False
53,24,11,0.000614,20,43032047,0,False
53,25,28,0.000614,20,25192332,0,False
53,26,6,0.000613,19,48280712,0,False
53,27,2,0.000593,18,52476399,0,False
53,28,20,0.000584,19,33583276,0,False
53,29,42,0.000561,18,10492951,0,False
53,30,10,0.000553,18,44080013,0,False
53,31,16,0.000553,18,37778419,0,False
54,0,53,0.003101,101,0,1,False
54,1,52,0.003004,98,1050822,1,False
54,2,51,0.002394,78,2099230,0,False
54,3,49,0.002061,67,4195725,0,False
54,4,50,0.001993,65,3147061,1,False
54,5,40,0.001142,37,13639316,1,False
54,6,47,0.001103,36,6298773,1,False
54,7,45,0.001073,35,8397082,0,False
54,8,46,0.001073,35,7347291,1,False
54,9,36,0.001048,34,17834485,0,False
54,10,43,0.001024,33,10497554,0,False
54,11,48,0.000950,31,5244344,0,False
54,12,44,0.000924,30,9445691,0,False
54,13,4,0.000920,29,51430414,1,False
54,14,29,0.000920,30,25189006,1,False
54,15,34,0.000889,29,19938366,1,False
54,16,30,0.000860,28,24142860,0,False
54,17,2,0.000856,26,53527221,0,False
54,18,5,0.000848,24,50382089,1,False
54,19,6,0.000839,26,49331534,0,False
54,20,0,0.000817,21,55625670,0,False
54,21,42,0.000811,26,11543773,0,False
54,22,7,0.000801,26,48281354,0,False
54,23,27,0.000800,26,27291126,0,False
54,24,24,0.000797,26,30431663,0,False
54,25,26,0.000797,26,28334499,0,False
54,26,25,0.000768,25,29384164,1,False
54,27,41,0.000746,24,12591570,1,False
